# SO2 Absorption Cross section
# Source: Rufus et al. 2009 (JGR)
# Temp: 298K
# Wavelength (nm), Cross-section
2.930752319879714491e+02 5.855650000000000308e-19
2.930743387025414677e+02 6.080600000000000409e-19
2.930734540117616120e+02 6.155860000000000192e-19
2.930725607371700789e+02 5.938370000000000126e-19
2.930716674680237475e+02 6.193689999999999704e-19
2.930707742043227313e+02 6.460249999999999964e-19
2.930698895350627140e+02 5.766429999999999792e-19
2.930689962821996914e+02 6.768560000000000406e-19
2.930681030347818137e+02 6.461530000000000045e-19
2.930672097928089102e+02 5.501959999999999958e-19
2.930663251450679354e+02 6.428119999999999774e-19
2.930654319139326844e+02 5.924189999999999906e-19
2.930645386882423509e+02 5.874249999999999769e-19
2.930636454679968779e+02 6.294289999999999963e-19
2.930627522531962086e+02 6.152690000000000269e-19
2.930618676323658747e+02 6.143889999999999592e-19
2.930609744284022895e+02 5.614799999999999968e-19
2.930600812298833944e+02 6.017140000000000440e-19
2.930591880368091324e+02 6.636680000000000034e-19
2.930583034374960221e+02 6.402780000000000261e-19
2.930574102552584463e+02 5.719970000000000387e-19
2.930565170784653333e+02 5.417090000000000116e-19
2.930556239071166260e+02 6.195050000000000212e-19
2.930547393293200571e+02 5.947680000000000272e-19
2.930538461688076950e+02 5.317560000000000384e-19
2.930529530137395682e+02 5.745260000000000235e-19
2.930520598641156766e+02 6.288360000000000257e-19
2.930511753078347397e+02 5.629739999999999905e-19
2.930502821690467954e+02 4.795079999999999756e-19
2.930493890357028590e+02 5.411659999999999945e-19
2.930484959078029874e+02 5.736930000000000257e-19
2.930476113730370002e+02 5.377030000000000153e-19
2.930467182559726211e+02 5.418500000000000288e-19
2.930458251443521362e+02 4.899380000000000234e-19
2.930449320381754319e+02 4.977360000000000068e-19
2.930440475249235988e+02 5.200850000000000333e-19
2.930431544295820459e+02 4.861119999999999753e-19
2.930422613396841598e+02 5.428820000000000399e-19
2.930413682552298269e+02 5.756119999999999613e-19
2.930404751762191609e+02 5.733849999999999731e-19
2.930395906898718863e+02 5.447950000000000158e-19
2.930386976216957464e+02 5.141659999999999649e-19
2.930378045589631029e+02 5.715729999999999938e-19
2.930369115016738419e+02 5.098800000000000171e-19
2.930360270368389592e+02 5.076499999999999527e-19
2.930351339903838834e+02 6.148640000000000472e-19
2.930342409493720197e+02 5.205150000000000379e-19
2.930333479138033681e+02 4.798000000000000393e-19
2.930324634704800815e+02 5.345740000000000107e-19
2.930315704457452739e+02 5.787300000000000398e-19
2.930306774264535079e+02 6.238570000000000077e-19
2.930297844126046698e+02 5.715619999999999713e-19
2.930288999907921266e+02 5.716400000000000259e-19
2.930280069877767914e+02 6.031719999999999903e-19
2.930271139902042137e+02 5.866540000000000448e-19
2.930262209980744501e+02 5.965360000000000127e-19
2.930253365977719113e+02 5.646379999999999995e-19
2.930244436164752528e+02 5.186549999999999954e-19
2.930235506406211243e+02 5.662270000000000301e-19
2.930226576702096395e+02 5.743019999999999852e-19
2.930217732914163662e+02 5.520229999999999707e-19
2.930208803318374748e+02 5.857329999999999631e-19
2.930199873777010566e+02 5.178070000000000020e-19
2.930190945148671631e+02 5.190629999999999551e-19
2.930182015716149522e+02 5.184950000000000094e-19
2.930173172197195868e+02 5.066819999999999937e-19
2.930164242872995146e+02 5.610079999999999849e-19
2.930155313603216314e+02 4.865829999999999938e-19
2.930146384387857665e+02 5.486039999999999853e-19
2.930137541083978476e+02 5.684960000000000255e-19
2.930128611976938942e+02 5.393179999999999678e-19
2.930119682924318454e+02 6.110210000000000169e-19
2.930110753926117582e+02 5.428120000000000280e-19
2.930101910837304899e+02 6.225149999999999574e-19
2.930092981947417456e+02 6.247450000000000218e-19
2.930084053111948492e+02 5.353709999999999610e-19
2.930075124330896301e+02 5.872300000000000331e-19
2.930066281457142736e+02 5.889120000000000176e-19
2.930057352784400564e+02 6.008619999999999810e-19
2.930048424166074028e+02 5.795179999999999542e-19
2.930039495602163129e+02 6.035349999999999629e-19
2.930030652943460154e+02 5.505849999999999865e-19
2.930021724487854726e+02 4.861920000000000165e-19
2.930012796086663798e+02 5.405829999999999569e-19
2.930003867739885663e+02 5.677869999999999664e-19
2.929995025296225890e+02 6.053139999999999709e-19
2.929986097057749816e+02 6.020580000000000477e-19
2.929977168873685969e+02 6.736400000000000417e-19
2.929968240744033210e+02 6.515740000000000429e-19
2.929959312668790972e+02 6.184690000000000369e-19
2.929950470494054002e+02 6.968479999999999878e-19
2.929941542527108709e+02 6.284839999999999793e-19
2.929932614614573367e+02 6.945720000000000394e-19
2.929923686756446273e+02 6.579719999999999799e-19
2.929914844796734883e+02 5.568540000000000184e-19
2.929905917046901322e+02 5.703780000000000167e-19
2.929896989351474872e+02 5.267439999999999529e-19
2.929888061710455531e+02 6.096049999999999814e-19
2.929879219965762331e+02 6.603040000000000342e-19
2.929870292433031409e+02 6.631229999999999997e-19
2.929861364954706460e+02 6.508809999999999727e-19
2.929852437530786347e+02 5.752099999999999614e-19
2.929843596001103379e+02 6.098909999999999890e-19
2.929834668685468273e+02 6.803989999999999646e-19
2.929825741424236867e+02 6.424389999999999756e-19
2.929816814217407455e+02 6.149280000000000031e-19
2.929807972902726760e+02 6.599460000000000281e-19
2.929799045804178945e+02 6.301909999999999888e-19
2.929790118760033124e+02 6.203630000000000439e-19
2.929781191770287592e+02 6.080360000000000093e-19
2.929772350670600645e+02 5.399909999999999796e-19
2.929763423789132730e+02 5.787559999999999617e-19
2.929754496962063968e+02 5.957679999999999641e-19
2.929745570189394925e+02 5.515270000000000236e-19
2.929736643471123330e+02 5.441099999999999883e-19
2.929727802640297796e+02 5.974779999999999534e-19
2.929718876030298702e+02 6.249050000000000079e-19
2.929709949474697055e+02 6.539539999999999678e-19
2.929701022973491717e+02 6.921170000000000397e-19
2.929692182357642309e+02 5.807590000000000080e-19
2.929683255964704927e+02 5.626930000000000457e-19
2.929674329626163285e+02 5.942950000000000221e-19
2.929665403342015679e+02 5.887879999999999827e-19
2.929656562941135007e+02 5.909449999999999590e-19
2.929647636765251946e+02 5.861810000000000397e-19
2.929638710643761783e+02 6.174970000000000084e-19
2.929629785434936480e+02 5.945159999999999841e-19
2.929620945249012607e+02 5.733119999999999812e-19
2.929612019290169656e+02 5.322050000000000119e-19
2.929603093385718466e+02 5.631430000000000125e-19
2.929594167535657334e+02 6.178400000000000189e-19
2.929585327564685713e+02 5.326249999999999874e-19
2.929576401822881166e+02 5.636789999999999802e-19
2.929567476135466109e+02 5.791600000000000444e-19
2.929558550502438834e+02 5.764439999999999658e-19
2.929549710746412643e+02 6.428529999999999912e-19
2.929540785221637975e+02 6.463719999999999800e-19
2.929531859751250522e+02 7.128979999999999910e-19
2.929522934335250284e+02 7.158439999999999713e-19
2.929514094794160997e+02 6.164669999999999839e-19
2.929505169486408818e+02 6.182079999999999579e-19
2.929496244233041580e+02 6.314299999999999597e-19
2.929487319034059283e+02 6.070349999999999828e-19
2.929478393889460790e+02 5.963869999999999528e-19
2.929469554617161862e+02 6.479310000000000192e-19
2.929460629580806881e+02 6.730929999999999551e-19
2.929451704598834567e+02 5.790699999999999740e-19
2.929442779671244352e+02 5.340489999999999691e-19
2.929433940613865275e+02 6.130639999999999874e-19
2.929425015794514593e+02 6.025599999999999546e-19
2.929416091029544873e+02 5.403199999999999876e-19
2.929407166318954978e+02 6.322139999999999972e-19
2.929398327476487793e+02 7.318489999999999875e-19
2.929389402874134021e+02 6.237599999999999843e-19
2.929380478326158368e+02 5.646500000000000153e-19
2.929371553832561403e+02 6.008580000000000079e-19
2.929362715204998722e+02 6.359030000000000013e-19
2.929353790819633332e+02 7.025469999999999912e-19
2.929344866488643788e+02 6.496909999999999621e-19
2.929335942212031227e+02 6.287709999999999802e-19
2.929327103799364522e+02 7.686790000000000449e-19
2.929318179630980126e+02 7.030099999999999670e-19
2.929309255516969870e+02 6.687079999999999973e-19
2.929300331457333186e+02 7.619490000000000237e-19
2.929291493259555068e+02 6.983470000000000443e-19
2.929282569308143138e+02 7.516540000000000335e-19
2.929273645411103644e+02 8.029190000000000453e-19
2.929264721568436585e+02 6.716849999999999623e-19
2.929255797780140256e+02 6.761729999999999996e-19
2.929246959851091106e+02 6.936219999999999597e-19
2.929238036171014414e+02 6.286119999999999874e-19
2.929229112545308453e+02 5.902659999999999875e-19
2.929220188973971517e+02 5.767039999999999552e-19
2.929211351259792764e+02 6.266469999999999752e-19
2.929202427796670918e+02 6.143800000000000196e-19
2.929193504387917528e+02 6.387239999999999534e-19
2.929184581033531458e+02 7.281980000000000174e-19
2.929175743534215712e+02 6.656849999999999557e-19
2.929166820288040753e+02 6.869439999999999749e-19
2.929157897096232546e+02 6.737540000000000474e-19
2.929148973958789952e+02 6.367190000000000168e-19
2.929140136674328687e+02 7.055759999999999925e-19
2.929131213645093226e+02 6.657999999999999547e-19
2.929122290670222242e+02 6.378070000000000375e-19
2.929113367749714598e+02 6.176500000000000415e-19
2.929104530680100424e+02 6.526459999999999783e-19
2.929095607867796502e+02 6.683089999999999774e-19
2.929086685109854216e+02 5.446490000000000322e-19
2.929077762406273564e+02 5.511049999999999653e-19
2.929068926409444202e+02 5.673699999999999708e-19
2.929060003814058177e+02 6.370249999999999865e-19
2.929051081273032082e+02 7.669890000000000177e-19
2.929042158786365349e+02 7.245660000000000163e-19
2.929033236354058545e+02 6.709730000000000196e-19
2.929024399767946534e+02 5.699740000000000303e-19
2.929015477443833788e+02 6.095540000000000346e-19
2.929006555174079267e+02 7.450240000000000156e-19
2.928997632958681265e+02 7.430059999999999736e-19
2.928988796587391334e+02 7.277049999999999539e-19
2.928979874480183980e+02 6.613879999999999854e-19
2.928970952427332577e+02 7.744189999999999659e-19
2.928962030428836556e+02 8.153589999999999961e-19
2.928953194272360747e+02 6.777979999999999813e-19
2.928944272382050826e+02 7.700190000000000124e-19
2.928935350546095151e+02 6.916219999999999896e-19
2.928926428764492584e+02 6.015649999999999841e-19
2.928917592822822371e+02 6.870370000000000251e-19
2.928908671149402494e+02 6.727869999999999854e-19
2.928899749530334589e+02 7.004419999999999550e-19
2.928890827965617518e+02 7.648190000000000324e-19
2.928881992238746648e+02 7.345740000000000057e-19
2.928873070782207719e+02 6.925129999999999835e-19
2.928864149380019057e+02 7.427840000000000183e-19
2.928855228032180094e+02 7.235060000000000003e-19
2.928846392520099471e+02 6.355440000000000019e-19
2.928837471280435238e+02 6.844560000000000040e-19
2.928828550095117862e+02 6.848280000000000125e-19
2.928819628964148478e+02 6.589949999999999551e-19
2.928810707887526519e+02 7.250680000000000195e-19
2.928801872644052082e+02 7.623889999999999613e-19
2.928792951675599738e+02 7.552990000000000437e-19
2.928784030761491408e+02 7.858990000000000003e-19
2.928775109901729365e+02 8.543490000000000097e-19
2.928766274873028124e+02 7.528699999999999660e-19
2.928757354121431149e+02 7.405919999999999879e-19
2.928748433424178188e+02 9.071590000000000584e-19
2.928739512781268104e+02 7.997090000000000062e-19
2.928730677967330962e+02 7.390879999999999649e-19
2.928721757432582535e+02 8.612989999999999997e-19
2.928712836952175280e+02 8.542290000000000442e-19
2.928703916526109197e+02 8.355390000000000304e-19
2.928695081926929333e+02 8.483590000000000323e-19
2.928686161609021497e+02 7.164850000000000051e-19
2.928677241345452558e+02 6.802010000000000409e-19
2.928668321136222517e+02 8.116889999999999609e-19
2.928659486751792542e+02 8.487389999999999872e-19
2.928650566650716200e+02 7.595490000000000404e-19
2.928641646603977620e+02 6.511000000000000445e-19
2.928632726611576231e+02 6.854160000000000166e-19
2.928623892441887619e+02 7.625289999999999852e-19
2.928614972557635951e+02 7.451100000000000165e-19
2.928606052727719771e+02 7.553310000000000217e-19
2.928597132952138509e+02 7.399010000000000005e-19
2.928588213230892165e+02 8.158089999999999629e-19
2.928579379329748349e+02 7.894290000000000116e-19
2.928570459716647179e+02 7.117489999999999943e-19
2.928561540157878085e+02 8.496889999999999706e-19
2.928552620653442204e+02 7.153370000000000017e-19
2.928543786967022697e+02 6.762160000000000001e-19
2.928534867570727442e+02 7.873490000000000003e-19
2.928525948228763696e+02 7.001030000000000140e-19
2.928517028941130320e+02 7.795589999999999632e-19
2.928508196327043152e+02 7.121760000000000190e-19
2.928499277147541306e+02 5.982209999999999771e-19
2.928490358022369264e+02 7.281510000000000438e-19
2.928481438951525320e+02 6.730700000000000131e-19
2.928472605694524873e+02 6.893389999999999918e-19
2.928463686731814164e+02 8.160489999999999901e-19
2.928454767823430416e+02 7.069030000000000472e-19
2.928445848969373628e+02 7.038159999999999534e-19
2.928437015927073048e+02 7.240040000000000304e-19
2.928428097181145517e+02 7.663590000000000064e-19
2.928419178489542674e+02 8.170989999999999768e-19
2.928410259852264517e+02 6.509440000000000316e-19
2.928401427024656982e+02 6.630160000000000433e-19
2.928392508495504103e+02 7.989089999999999796e-19
2.928383590020674774e+02 7.876490000000000102e-19
2.928374671600167858e+02 8.718090000000000886e-19
2.928365838987245411e+02 8.865889999999999437e-19
2.928356920674859225e+02 7.170949999999999580e-19
2.928348002416794884e+02 6.778950000000000048e-19
2.928339084213050683e+02 7.235259999999999625e-19
2.928330166063627189e+02 6.698970000000000147e-19
2.928321333719179052e+02 6.101600000000000143e-19
2.928312415677871741e+02 6.804500000000000077e-19
2.928303497690882296e+02 7.194230000000000391e-19
2.928294579758211853e+02 7.852989999999999804e-19
2.928285747628431182e+02 1.011110000000000084e-18
2.928276829803872943e+02 8.677189999999999817e-19
2.928267912033631433e+02 7.815389999999999711e-19
2.928258994317706083e+02 8.650089999999999591e-19
2.928250162402584351e+02 7.765289999999999685e-19
2.928241244794767795e+02 7.702590000000000396e-19
2.928232327241265693e+02 7.119559999999999540e-19
2.928223409742078047e+02 7.437069999999999902e-19
2.928214578041607297e+02 8.156889999999999974e-19
2.928205660650524464e+02 7.268149999999999532e-19
2.928196743313753814e+02 8.187990000000000332e-19
2.928187826031295913e+02 7.301780000000000254e-19
2.928178994545468754e+02 6.940479999999999912e-19
2.928170077371111120e+02 8.739990000000000361e-19
2.928161160251064530e+02 7.789790000000000017e-19
2.928152243185327848e+02 7.755789999999999851e-19
2.928143411914136891e+02 7.770690000000000057e-19
2.928134494956497065e+02 7.274390000000000048e-19
2.928125578053166009e+02 7.147979999999999578e-19
2.928116661204143156e+02 6.712349999999999955e-19
2.928107744409427937e+02 6.918569999999999540e-19
2.928098913406649899e+02 6.856959999999999681e-19
2.928089996720026420e+02 7.278869999999999850e-19
2.928081080087710006e+02 7.717789999999999553e-19
2.928072163509698385e+02 7.109499999999999610e-19
2.928063332721538927e+02 6.553370000000000320e-19
2.928054416251615635e+02 6.722429999999999751e-19
2.928045499835996566e+02 7.526060000000000034e-19
2.928036583474681152e+02 7.232150000000000263e-19
2.928027752901131748e+02 6.497619999999999673e-19
2.928018836647900685e+02 7.190559999999999971e-19
2.928009920448971570e+02 8.353990000000000065e-19
2.928001004304344406e+02 7.326450000000000408e-19
2.927992173945398235e+02 6.718180000000000332e-19
2.927983257908850305e+02 7.313410000000000245e-19
2.927974341926603756e+02 7.035450000000000378e-19
2.927965425998656315e+02 7.396629999999999599e-19
2.927956595854304851e+02 7.546509999999999606e-19
2.927947680891721234e+02 8.114589999999999629e-19
2.927938765126143608e+02 9.119089999999999754e-19
2.927929849414863952e+02 7.537309999999999686e-19
2.927921019485093552e+02 7.663089999999999566e-19
2.927912103881885741e+02 8.732190000000000680e-19
2.927903188332974196e+02 8.009990000000000201e-19
2.927894272838358347e+02 7.894789999999999651e-19
2.927885357398038195e+02 7.657589999999999865e-19
2.927876527736619892e+02 7.612490000000000005e-19
2.927867612404367037e+02 8.307590000000000258e-19
2.927858697126408174e+02 7.871590000000000229e-19
2.927849781902742166e+02 7.390419999999999845e-19
2.927840952455893557e+02 8.383289999999999979e-19
2.927832037340290867e+02 8.548790000000000177e-19
2.927823122278979895e+02 7.947589999999999863e-19
2.927814207271961209e+02 9.039390000000000863e-19
2.927805378039673769e+02 8.317090000000000092e-19
2.927796463140714422e+02 6.945979999999999613e-19
2.927787548296043951e+02 8.635090000000000056e-19
2.927778633505663493e+02 8.680490000000000793e-19
2.927769804487930401e+02 7.486420000000000144e-19
2.927760889805605302e+02 8.279490000000000000e-19
2.927751975177567942e+02 6.945639999999999967e-19
2.927743060603817753e+02 6.671500000000000477e-19
2.927734231800630482e+02 8.320189999999999521e-19
2.927725317334932242e+02 7.433949999999999644e-19
2.927716402923520036e+02 7.364830000000000084e-19
2.927707488566393295e+02 7.526969999999999708e-19
2.927698659977743318e+02 6.377360000000000323e-19
2.927689745728663979e+02 7.471709999999999626e-19
2.927680831533868968e+02 7.531020000000000469e-19
2.927671917393357148e+02 6.500090000000000439e-19
2.927663003307128520e+02 7.078339999999999654e-19
2.927654174986769249e+02 6.866950000000000080e-19
2.927645261008583475e+02 8.595489999999999897e-19
2.927636347084678619e+02 9.523460000000000091e-19
2.927627433215055248e+02 7.740690000000000024e-19
2.927618605109216787e+02 8.421389999999999607e-19
2.927609691347631724e+02 8.174289999999999781e-19
2.927600777640326442e+02 8.345989999999999800e-19
2.927591863987299803e+02 8.896190000000000347e-19
2.927583036095973625e+02 8.877389999999999337e-19
2.927574122550982452e+02 8.112790000000000147e-19
2.927565209060268216e+02 6.325660000000000436e-19
2.927556295623831488e+02 7.343670000000000460e-19
2.927547467947010205e+02 7.463929999999999811e-19
2.927538554618603825e+02 6.979940000000000047e-19
2.927529641344473248e+02 8.292790000000000345e-19
2.927520728124617904e+02 7.547189999999999859e-19
2.927511900662294124e+02 7.897990000000000335e-19
2.927502987550464582e+02 7.702590000000000396e-19
2.927494074492909704e+02 6.770910000000000050e-19
2.927485161489627785e+02 7.630390000000000310e-19
2.927476334241793552e+02 7.808089999999999565e-19
2.927467421346534024e+02 7.397149999999999963e-19
2.927458508505546320e+02 7.254919999999999681e-19
2.927449595718829869e+02 8.005790000000000447e-19
2.927440682986384672e+02 8.475590000000000058e-19
2.927431856006779753e+02 7.595189999999999527e-19
2.927422943382351832e+02 6.684740000000000262e-19
2.927414030812192891e+02 7.561419999999999744e-19
2.927405118296302931e+02 8.988989999999999961e-19
2.927396291531169936e+02 8.319589999999999694e-19
2.927387379980253286e+02 8.312389999999999840e-19
2.927378467626639349e+02 9.158590000000000583e-19
2.927369555327292119e+02 8.817490000000000526e-19
2.927360728776616838e+02 7.677490000000000237e-19
2.927351816585280062e+02 8.130789999999999782e-19
2.927342904448208287e+02 8.754789999999999312e-19
2.927333992365400945e+02 8.458190000000000250e-19
2.927325166029182242e+02 8.851589999999999059e-19
2.927316254054380806e+02 8.093990000000000101e-19
2.927307342133842667e+02 8.342590000000000457e-19
2.927298430267567824e+02 8.918489999999999065e-19
2.927289604145797171e+02 8.595089999999999692e-19
2.927280692387524255e+02 8.242290000000000113e-19
2.927271780683512361e+02 7.750290000000000150e-19
2.927262869033761490e+02 8.492289999999999745e-19
2.927254043126431498e+02 8.431090000000000025e-19
2.927245131584678575e+02 7.791790000000000083e-19
2.927236220097185537e+02 7.568339999999999550e-19
2.927227308663951248e+02 7.961689999999999657e-19
2.927218397284974571e+02 8.355290000000000012e-19
2.927209571645812503e+02 8.883890000000000035e-19
2.927200660374829795e+02 1.042339999999999956e-18
2.927191749158104130e+02 9.279459999999999695e-19
2.927182837995634372e+02 9.544459999999999825e-19
2.927174012570894774e+02 9.973159999999999709e-19
2.927165101516414438e+02 1.007060000000000094e-18
2.927156190516188872e+02 1.002390000000000026e-18
2.927147279570218075e+02 8.133789999999999881e-19
2.927138454359892989e+02 1.017249999999999922e-18
2.927129543521907635e+02 9.661260000000000236e-19
2.927120632738174777e+02 8.070590000000000094e-19
2.927111722008694414e+02 1.027979999999999980e-18
2.927102897012776452e+02 9.195890000000000762e-19
2.927093986391278122e+02 7.789490000000000103e-19
2.927085075824030014e+02 7.445239999999999990e-19
2.927076165311032128e+02 7.785190000000000057e-19
2.927067340529513899e+02 8.323090000000000291e-19
2.927058430124494066e+02 7.679090000000000097e-19
2.927049519773722750e+02 6.945249999999999694e-19
2.927040609477199951e+02 8.033889999999999743e-19
2.927031784910073497e+02 9.748460000000000820e-19
2.927022874721524204e+02 8.191990000000000465e-19
2.927013964587222290e+02 8.057190000000000420e-19
2.927005054507166619e+02 9.050489999999999595e-19
2.926996144481356623e+02 9.462760000000000869e-19
2.926987320182337271e+02 9.443060000000000118e-19
2.926978410264496233e+02 9.579259999999999440e-19
2.926969500400899733e+02 1.069099999999999958e-18
2.926960590591547202e+02 1.003519999999999957e-18
2.926951766506902572e+02 1.113650000000000041e-18
2.926942856805513884e+02 9.490559999999999288e-19
2.926933947158368596e+02 7.515280000000000119e-19
2.926925037565465573e+02 8.718889999999999372e-19
2.926916213695186570e+02 8.170389999999999941e-19
2.926907304210244547e+02 7.974990000000000002e-19
2.926898394779542514e+02 8.478690000000000450e-19
2.926889485403079902e+02 8.417789999999999680e-19
2.926880661747159138e+02 8.684490000000000926e-19
2.926871752478654116e+02 8.962089999999999356e-19
2.926862843264387948e+02 8.431689999999999852e-19
2.926853934104359496e+02 7.571380000000000345e-19
2.926845110662789011e+02 8.963890000000000764e-19
2.926836201610713601e+02 8.300390000000000405e-19
2.926827293469506230e+02 7.640789999999999885e-19
2.926818384525897727e+02 8.967390000000000399e-19
2.926809561298665585e+02 7.240119999999999767e-19
2.926800652463006713e+02 8.508689999999999520e-19
2.926791743681581579e+02 1.356519999999999928e-18
2.926782834954391319e+02 9.363059999999999388e-19
2.926773926281434228e+02 7.396370000000000380e-19
2.926765103322248365e+02 8.400289999999999580e-19
2.926756194757235789e+02 9.123689999999999714e-19
2.926747286246454678e+02 9.148790000000000836e-19
2.926738377789905599e+02 7.753189999999999957e-19
2.926729555045044435e+02 7.901190000000000056e-19
2.926720646696435892e+02 9.454059999999999520e-19
2.926711738402057676e+02 9.557560000000000549e-19
2.926702830161908082e+02 8.857889999999999171e-19
2.926694007631364229e+02 7.325829999999999752e-19
2.926685099499151761e+02 7.263010000000000305e-19
2.926676191421166777e+02 7.415959999999999942e-19
2.926667283397410415e+02 7.061900000000000148e-19
2.926658461081175346e+02 8.509689999999999553e-19
2.926649553165350994e+02 8.376490000000000331e-19
2.926640645303752422e+02 7.823989999999999804e-19
2.926631737496379628e+02 9.009089999999999954e-19
2.926622915394446522e+02 9.124990000000000624e-19
2.926614007695002329e+02 8.733090000000000421e-19
2.926605100049782209e+02 1.025829999999999956e-18
2.926596192458786163e+02 1.093230000000000075e-18
2.926587370571146494e+02 9.011290000000000605e-19
2.926578463088075068e+02 9.370559999999999156e-19
2.926569555659225443e+02 8.859889999999999238e-19
2.926560648284597619e+02 8.302890000000000006e-19
2.926551740964191026e+02 9.744160000000000773e-19
2.926542919344536813e+02 1.073039999999999916e-18
2.926534012132049725e+02 1.149600000000000030e-18
2.926525104973782163e+02 1.022409999999999978e-18
2.926516197869734128e+02 9.255590000000000915e-19
2.926507376464356298e+02 8.679589999999999126e-19
2.926498469468224357e+02 8.333189999999999953e-19
2.926489562526309669e+02 9.289660000000000611e-19
2.926480655638612234e+02 8.490589999999999593e-19
2.926471834447502829e+02 9.352260000000000571e-19
2.926462927667716940e+02 1.113360000000000060e-18
2.926454020942147167e+02 9.641060000000000914e-19
2.926445114270792942e+02 9.911360000000000161e-19
2.926436293293944573e+02 9.949059999999999583e-19
2.926427386730497915e+02 1.007489999999999906e-18
2.926418480221264531e+02 1.151019999999999943e-18
2.926409573766244421e+02 9.974059999999999450e-19
2.926400753003649697e+02 9.738859999999999731e-19
2.926391846656533744e+02 1.143370000000000026e-18
2.926382940363629928e+02 1.019079999999999973e-18
2.926374034124936543e+02 9.621759999999999406e-19
2.926365213576586370e+02 1.092890000000000045e-18
2.926356307445793732e+02 1.002870000000000080e-18
2.926347401369210957e+02 9.357559999999999687e-19
2.926338495346837476e+02 1.005260000000000034e-18
2.926329675012723897e+02 8.452089999999999759e-19
2.926320769098246615e+02 7.707490000000000270e-19
2.926311863237976922e+02 8.774090000000000819e-19
2.926302957431914820e+02 8.410790000000000410e-19
2.926294051680059738e+02 8.788589999999999856e-19
2.926285231613860560e+02 8.830489999999999995e-19
2.926276325969896561e+02 8.334890000000000105e-19
2.926267421236441919e+02 9.528459999999999294e-19
2.926258515700882867e+02 1.041019999999999950e-18
2.926249695848898682e+02 1.006419999999999957e-18
2.926240790421227302e+02 8.202790000000000246e-19
2.926231885047757828e+02 9.933660000000000805e-19
2.926222979728492533e+02 1.285659999999999906e-18
2.926214160090720497e+02 1.035830000000000096e-18
2.926205254879338327e+02 1.092580000000000006e-18
2.926196349722157493e+02 8.969789999999999708e-19
2.926187444619177995e+02 8.534189999999999885e-19
2.926178625195609015e+02 1.062549999999999981e-18
2.926169720200508664e+02 8.998889999999999037e-19
2.926160815259607944e+02 8.681690000000000448e-19
2.926151910372905718e+02 9.275860000000000731e-19
2.926143091163533541e+02 1.108979999999999972e-18
2.926134186384707050e+02 1.180320000000000049e-18
2.926125281660077917e+02 8.982789999999999177e-19
2.926116376989646142e+02 9.188889999999999567e-19
2.926107557994462240e+02 9.127689999999999847e-19
2.926098653431901084e+02 7.736289999999999685e-19
2.926089748923536149e+02 9.106090000000000285e-19
2.926080844469366298e+02 9.447459999999999494e-19
2.926071940069390962e+02 8.484389999999999772e-19
2.926063121342060640e+02 1.072779999999999926e-18
2.926054217049951376e+02 1.148979999999999952e-18
2.926045312812035490e+02 1.096239999999999915e-18
2.926036408628312415e+02 1.090979999999999953e-18
2.926027590115153316e+02 1.058129999999999969e-18
2.926018686039292334e+02 1.031610000000000091e-18
2.926009782017623024e+02 8.237990000000000066e-19
2.926000878050143683e+02 9.293259999999999575e-19
2.925992059751147281e+02 1.090869999999999920e-18
2.925983155891527190e+02 1.006810000000000038e-18
2.925974252086095930e+02 1.052019999999999930e-18
2.925965348334853502e+02 9.350359999999999833e-19
2.925956530250012975e+02 9.421160000000000643e-19
2.925947626606624681e+02 1.167020000000000089e-18
2.925938723017424081e+02 1.081079999999999913e-18
2.925929819482410039e+02 8.949689999999999715e-19
2.925921001611717429e+02 1.118220000000000009e-18
2.925912098184554111e+02 1.246740000000000000e-18
2.925903194811575645e+02 1.025399999999999952e-18
2.925894291492782031e+02 1.250030000000000081e-18
2.925885473836228812e+02 1.112749999999999915e-18
2.925876570625282511e+02 9.412159999999999381e-19
2.925867667468519357e+02 9.857060000000000381e-19
2.925858764365938782e+02 9.815660000000000740e-19
2.925849861317539649e+02 9.564559999999999818e-19
2.925841043928779186e+02 9.404760000000000869e-19
2.925832140988222818e+02 1.065950000000000094e-18
2.925823238101847323e+02 9.894360000000000560e-19
2.925814335269652133e+02 1.079280000000000046e-18
2.925805518095012872e+02 9.628959999999999260e-19
2.925796615370655331e+02 8.858389999999999669e-19
2.925787712700476959e+02 1.295460000000000039e-18
2.925778810084476618e+02 1.029780000000000039e-18
2.925769993123951735e+02 9.660259999999999240e-19
2.925761090615785633e+02 1.022119999999999997e-18
2.925752188161796425e+02 9.394859999999999866e-19
2.925743285761983543e+02 9.902960000000000652e-19
2.925734469015565082e+02 8.688489999999999133e-19
2.925725566723581892e+02 1.082900000000000031e-18
2.925716664485773890e+02 1.144149999999999994e-18
2.925707763158116563e+02 9.590660000000000011e-19
2.925698946625792587e+02 1.053580000000000059e-18
2.925690044549979802e+02 9.873960000000000653e-19
2.925681142528339933e+02 8.864689999999999782e-19
2.925672240560872410e+02 9.026989999999999296e-19
2.925663424242638939e+02 1.024290000000000079e-18
2.925654522382993719e+02 9.799360000000000295e-19
2.925645620577519139e+02 8.747289999999999544e-19
2.925636718826215201e+02 9.172589999999999122e-19
2.925627817129081336e+02 1.135919999999999923e-18
2.925619001078579231e+02 1.058559999999999974e-18
2.925610099489262552e+02 8.762390000000000334e-19
2.925601197954114241e+02 9.717760000000000667e-19
