type	time	latitude	longitude	altitude (m)	speed (km/h)	course	sat	hdop	name
T	2018-01-14 16:10:22	11.958471667	-86.198020000	464.3	55.6	91.6	10	0.9	
T	2018-01-14 16:10:23	11.958468333	-86.197878333	464.7	55.8	92.0	11	0.8	
T	2018-01-14 16:10:24	11.958466667	-86.197735000	465.0	55.8	91.3	11	0.8	
T	2018-01-14 16:10:25	11.958466667	-86.197593333	465.4	55.5	89.8	11	0.8	
T	2018-01-14 16:10:26	11.958471667	-86.197451667	465.6	55.1	87.3	11	0.8	
T	2018-01-14 16:10:27	11.958485000	-86.197311667	466.1	55.2	85.0	11	0.8	
T	2018-01-14 16:10:28	11.958501667	-86.197170000	466.6	56.0	84.0	11	0.8	
T	2018-01-14 16:10:29	11.958520000	-86.197026667	466.7	57.0	83.3	11	0.8	
T	2018-01-14 16:10:30	11.958536667	-86.196881667	466.4	58.0	83.4	10	0.9	
T	2018-01-14 16:10:31	11.958556667	-86.196735000	466.0	58.4	82.9	10	0.9	
T	2018-01-14 16:10:32	11.958576667	-86.196586667	465.7	58.6	82.8	11	0.8	
T	2018-01-14 16:10:33	11.958593333	-86.196438333	465.3	58.6	83.6	11	0.8	
T	2018-01-14 16:10:34	11.958610000	-86.196286667	464.6	59.0	84.1	11	0.8	
T	2018-01-14 16:10:35	11.958625000	-86.196136667	463.9	58.8	85.0	11	0.8	
T	2018-01-14 16:10:36	11.958638333	-86.195986667	463.2	58.6	85.5	11	0.8	
T	2018-01-14 16:10:37	11.958650000	-86.195836667	462.5	58.4	86.1	11	0.8	
T	2018-01-14 16:10:38	11.958661667	-86.195688333	461.7	58.4	85.7	11	0.8	
T	2018-01-14 16:10:39	11.958671667	-86.195540000	460.9	58.5	86.4	11	0.8	
T	2018-01-14 16:10:40	11.958681667	-86.195390000	460.2	58.8	86.9	11	0.8	
T	2018-01-14 16:10:41	11.958688333	-86.195240000	459.5	58.9	88.0	11	0.8	
T	2018-01-14 16:10:42	11.958695000	-86.195090000	458.8	59.1	88.3	11	0.8	
T	2018-01-14 16:10:43	11.958700000	-86.194938333	458.0	59.3	88.2	11	0.8	
T	2018-01-14 16:10:44	11.958703333	-86.194786667	457.2	59.5	88.8	11	0.8	
T	2018-01-14 16:10:45	11.958703333	-86.194635000	456.5	59.4	92.0	11	0.8	
T	2018-01-14 16:10:46	11.958688333	-86.194485000	456.0	58.7	98.3	11	0.8	
T	2018-01-14 16:10:47	11.958655000	-86.194341667	455.7	57.5	106.2	11	0.8	
T	2018-01-14 16:10:48	11.958608333	-86.194205000	455.5	56.3	111.2	11	0.8	
T	2018-01-14 16:10:49	11.958553333	-86.194071667	455.3	55.5	112.4	11	0.8	
T	2018-01-14 16:10:50	11.958501667	-86.193941667	455.1	55.0	110.2	11	0.8	
T	2018-01-14 16:10:51	11.958458333	-86.193808333	454.8	54.9	105.3	11	0.8	
T	2018-01-14 16:10:52	11.958428333	-86.193671667	454.4	54.8	99.9	11	0.8	
T	2018-01-14 16:10:53	11.958411667	-86.193533333	453.9	55.3	94.7	11	0.8	
T	2018-01-14 16:10:54	11.958406667	-86.193391667	453.4	55.9	90.2	11	0.8	
T	2018-01-14 16:10:55	11.958408333	-86.193248333	452.8	56.7	88.7	11	0.8	
T	2018-01-14 16:10:56	11.958413333	-86.193103333	452.2	57.3	88.2	11	0.8	
T	2018-01-14 16:10:57	11.958420000	-86.192956667	451.7	57.4	88.5	11	0.8	
T	2018-01-14 16:10:58	11.958423333	-86.192811667	451.1	57.5	88.7	11	0.8	
T	2018-01-14 16:10:59	11.958426667	-86.192665000	450.5	57.7	88.5	11	0.8	
T	2018-01-14 16:11:00	11.958431667	-86.192516667	449.8	57.9	88.7	11	0.8	
T	2018-01-14 16:11:01	11.958435000	-86.192368333	448.8	58.5	88.8	11	0.8	
T	2018-01-14 16:11:02	11.958436667	-86.192218333	447.7	59.1	89.3	11	0.8	
T	2018-01-14 16:11:03	11.958436667	-86.192070000	446.5	58.2	90.6	11	0.8	
T	2018-01-14 16:11:04	11.958431667	-86.191926667	445.2	54.9	92.6	11	0.8	
T	2018-01-14 16:11:05	11.958420000	-86.191795000	444.1	48.8	98.3	11	0.8	
T	2018-01-14 16:11:06	11.958391667	-86.191680000	443.1	46.0	108.7	11	0.8	
T	2018-01-14 16:11:07	11.958341667	-86.191575000	442.1	46.0	120.6	11	0.8	
T	2018-01-14 16:11:08	11.958268333	-86.191485000	441.0	46.1	134.6	11	0.8	
T	2018-01-14 16:11:09	11.958175000	-86.191411667	439.7	47.3	147.2	11	0.8	
T	2018-01-14 16:11:10	11.958066667	-86.191360000	438.7	48.8	159.6	11	0.8	
T	2018-01-14 16:11:11	11.957945000	-86.191328333	437.3	50.0	169.6	10	0.8	
T	2018-01-14 16:11:12	11.957816667	-86.191318333	436.1	51.3	179.3	10	0.8	
T	2018-01-14 16:11:13	11.957686667	-86.191330000	435.3	52.5	189.2	10	0.8	
T	2018-01-14 16:11:14	11.957553333	-86.191365000	434.3	54.7	194.7	11	0.8	
T	2018-01-14 16:11:15	11.957418333	-86.191411667	433.2	56.1	199.2	11	0.8	
T	2018-01-14 16:11:16	11.957285000	-86.191466667	432.8	57.3	200.2	11	0.8	
T	2018-01-14 16:11:17	11.957148333	-86.191523333	432.3	58.3	200.7	11	0.8	
T	2018-01-14 16:11:18	11.957008333	-86.191578333	431.6	58.9	200.2	11	0.8	
T	2018-01-14 16:11:19	11.956866667	-86.191633333	430.9	59.0	198.7	11	0.8	
T	2018-01-14 16:11:20	11.956728333	-86.191686667	431.7	57.8	197.2	11	0.8	
T	2018-01-14 16:11:21	11.956593333	-86.191733333	432.9	55.9	194.8	11	0.8	
T	2018-01-14 16:11:22	11.956461667	-86.191773333	434.3	53.5	193.0	11	0.8	
T	2018-01-14 16:11:23	11.956335000	-86.191798333	436.0	50.8	187.7	11	0.8	
T	2018-01-14 16:11:24	11.956213333	-86.191810000	437.6	48.5	180.4	11	0.8	
T	2018-01-14 16:11:25	11.956096667	-86.191806667	439.4	46.6	175.6	11	0.8	
T	2018-01-14 16:11:26	11.955985000	-86.191796667	441.2	45.0	173.5	11	0.8	
T	2018-01-14 16:11:27	11.955875000	-86.191783333	442.7	43.7	171.7	11	0.8	
T	2018-01-14 16:11:28	11.955770000	-86.191766667	444.3	42.6	170.4	10	0.9	
T	2018-01-14 16:11:29	11.955670000	-86.191748333	446.0	41.4	168.7	11	0.8	
T	2018-01-14 16:11:30	11.955571667	-86.191725000	447.5	40.2	166.3	11	0.8	
T	2018-01-14 16:11:31	11.955475000	-86.191698333	448.7	39.5	162.9	11	0.8	
T	2018-01-14 16:11:32	11.955385000	-86.191665000	450.1	39.2	159.3	11	0.8	
T	2018-01-14 16:11:33	11.955296667	-86.191626667	451.6	39.2	155.5	11	0.8	
T	2018-01-14 16:11:34	11.955210000	-86.191580000	452.5	39.5	151.5	11	0.8	
T	2018-01-14 16:11:35	11.955125000	-86.191528333	453.3	40.0	150.3	11	0.8	
T	2018-01-14 16:11:36	11.955036667	-86.191476667	453.4	40.4	150.8	11	0.8	
T	2018-01-14 16:11:37	11.954946667	-86.191423333	453.8	41.0	150.7	11	0.8	
T	2018-01-14 16:11:38	11.954856667	-86.191370000	454.1	41.9	149.8	11	0.8	
T	2018-01-14 16:11:39	11.954765000	-86.191315000	454.2	43.0	149.5	11	0.8	
T	2018-01-14 16:11:40	11.954671667	-86.191256667	454.2	43.8	148.6	11	0.8	
T	2018-01-14 16:11:41	11.954576667	-86.191196667	454.1	44.6	147.5	11	0.8	
T	2018-01-14 16:11:42	11.954481667	-86.191131667	453.6	45.8	145.9	11	0.8	
T	2018-01-14 16:11:43	11.954385000	-86.191061667	453.0	46.7	143.8	11	0.8	
T	2018-01-14 16:11:44	11.954291667	-86.190988333	452.5	47.1	141.5	11	0.8	
T	2018-01-14 16:11:45	11.954200000	-86.190910000	452.0	47.2	139.1	11	0.8	
T	2018-01-14 16:11:46	11.954111667	-86.190828333	451.6	47.8	136.4	11	0.8	
T	2018-01-14 16:11:47	11.954025000	-86.190741667	451.2	48.1	133.9	11	0.8	
T	2018-01-14 16:11:48	11.953941667	-86.190650000	450.9	48.4	131.8	11	0.8	
T	2018-01-14 16:11:49	11.953861667	-86.190556667	450.5	48.6	131.4	11	0.8	
T	2018-01-14 16:11:50	11.953780000	-86.190463333	450.1	48.7	131.0	11	0.8	
T	2018-01-14 16:11:51	11.953701667	-86.190368333	449.9	48.3	130.2	11	0.8	
T	2018-01-14 16:11:52	11.953623333	-86.190273333	449.9	48.2	129.9	11	0.8	
T	2018-01-14 16:11:53	11.953546667	-86.190178333	449.9	48.6	130.0	11	0.8	
T	2018-01-14 16:11:54	11.953468333	-86.190085000	450.1	48.5	130.5	11	0.8	
T	2018-01-14 16:11:55	11.953388333	-86.189991667	450.3	48.1	130.3	11	0.8	
T	2018-01-14 16:11:56	11.953311667	-86.189898333	450.3	47.5	130.0	11	0.8	
T	2018-01-14 16:11:57	11.953236667	-86.189805000	450.5	47.0	129.8	11	0.8	
T	2018-01-14 16:11:58	11.953161667	-86.189713333	450.8	46.5	129.9	11	0.8	
T	2018-01-14 16:11:59	11.953085000	-86.189623333	450.9	46.4	129.8	11	0.8	
T	2018-01-14 16:12:00	11.953011667	-86.189531667	451.1	45.8	129.8	11	0.8	
T	2018-01-14 16:12:01	11.952936667	-86.189443333	451.2	45.6	130.3	11	0.8	
T	2018-01-14 16:12:02	11.952863333	-86.189355000	451.3	45.1	130.6	11	0.8	
T	2018-01-14 16:12:03	11.952790000	-86.189268333	451.5	44.1	130.5	11	0.8	
T	2018-01-14 16:12:04	11.952720000	-86.189183333	451.4	42.6	130.0	11	0.8	
T	2018-01-14 16:12:05	11.952653333	-86.189100000	451.3	41.1	127.5	11	0.8	
T	2018-01-14 16:12:06	11.952596667	-86.189015000	451.0	39.7	122.0	11	0.8	
T	2018-01-14 16:12:07	11.952553333	-86.188926667	450.9	38.1	113.4	11	0.8	
T	2018-01-14 16:12:08	11.952525000	-86.188836667	450.8	36.7	102.9	11	0.8	
T	2018-01-14 16:12:09	11.952516667	-86.188745000	450.8	35.5	92.0	11	0.8	
T	2018-01-14 16:12:10	11.952521667	-86.188655000	450.9	34.6	85.7	11	0.8	
T	2018-01-14 16:12:11	11.952530000	-86.188568333	451.0	33.4	84.8	11	0.8	
T	2018-01-14 16:12:12	11.952540000	-86.188486667	451.0	31.0	85.0	11	0.8	
T	2018-01-14 16:12:13	11.952548333	-86.188415000	451.1	25.8	84.8	11	0.8	
T	2018-01-14 16:12:14	11.952555000	-86.188356667	451.2	20.8	84.4	11	0.8	
T	2018-01-14 16:12:15	11.952561667	-86.188311667	451.3	15.4	84.5	11	0.8	
T	2018-01-14 16:12:16	11.952566667	-86.188280000	451.2	10.4	84.0	11	0.8	
T	2018-01-14 16:12:17	11.952570000	-86.188260000	451.2	7.8	83.0	11	0.8	
T	2018-01-14 16:12:18	11.952573333	-86.188241667	451.1	7.8	84.4	11	0.8	
T	2018-01-14 16:12:19	11.952576667	-86.188218333	451.1	11.2	82.9	11	0.8	
T	2018-01-14 16:12:20	11.952583333	-86.188186667	451.1	14.8	82.9	11	0.8	
T	2018-01-14 16:12:21	11.952588333	-86.188145000	451.1	19.1	83.6	11	0.8	
T	2018-01-14 16:12:22	11.952595000	-86.188090000	451.2	23.7	84.1	11	0.8	
T	2018-01-14 16:12:23	11.952601667	-86.188025000	451.3	27.1	84.2	11	0.8	
T	2018-01-14 16:12:24	11.952610000	-86.187955000	451.3	28.1	83.8	11	0.8	
T	2018-01-14 16:12:25	11.952618333	-86.187883333	451.4	27.6	84.4	11	0.8	
T	2018-01-14 16:12:26	11.952626667	-86.187813333	451.5	26.7	84.1	11	0.8	
T	2018-01-14 16:12:27	11.952635000	-86.187746667	451.7	25.9	83.1	11	0.8	
T	2018-01-14 16:12:28	11.952643333	-86.187681667	451.7	25.2	83.1	11	0.8	
T	2018-01-14 16:12:29	11.952651667	-86.187620000	451.7	24.4	84.0	11	0.8	
T	2018-01-14 16:12:30	11.952658333	-86.187560000	451.7	23.4	83.9	11	0.8	
T	2018-01-14 16:12:31	11.952665000	-86.187501667	451.6	22.7	83.7	11	0.8	
T	2018-01-14 16:12:32	11.952671667	-86.187446667	451.5	21.9	82.8	11	0.8	
T	2018-01-14 16:12:33	11.952678333	-86.187393333	451.4	20.3	83.1	11	0.8	
