File,Number,Date,Time,so2 (ppm.m),so2 error,a,a_e,b,b_e,c,c_e,d,d_e,shift,shift_e,stretch,stretch_e,ring,ring_e,so2,so2_e,no2,no2_e,o3,o3_e,Fit window: 306.0 - 318.0 nm,ILS width: 0.5ILS Gauss Weight: 0.8
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00185.Master.Scope,185,04-30-2018,09:32:46,58.09588665,10.26059169,-4.09E-16,1.57E-16,3.84E-13,1.47E-13,-1.20E-10,4.59E-11,1.25E-08,4.79E-09,-0.007326142,0.01043078,-0.032318841,0.016702525,3.867816538,0.316424242,1.43E+17,2.53E+16,-3.92E+17,1.55E+17,9.49E+18,4.26E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00186.Master.Scope,186,04-30-2018,09:32:49,49.39294009,10.09350346,-4.78E-16,1.53E-16,4.48E-13,1.43E-13,-1.40E-10,4.48E-11,1.46E-08,4.67E-09,-0.007382538,0.010271863,-0.030894501,0.016462449,4.018590379,0.31160399,1.22E+17,2.49E+16,-4.10E+17,1.53E+17,9.53E+18,4.19E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00187.Master.Scope,187,04-30-2018,09:32:52,44.85923548,10.26425735,-5.21E-16,1.50E-16,4.89E-13,1.41E-13,-1.53E-10,4.42E-11,1.59E-08,4.61E-09,-0.010893359,0.01037404,-0.025675243,0.016633276,3.770167141,0.31770368,1.10E+17,2.53E+16,-4.46E+17,1.56E+17,9.57E+18,4.27E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00188.Master.Scope,188,04-30-2018,09:32:55,40.86794009,10.11880282,-4.83E-16,1.52E-16,4.53E-13,1.43E-13,-1.42E-10,4.47E-11,1.48E-08,4.66E-09,-0.012054711,0.010251308,-0.022238193,0.016452345,3.817694494,0.313962221,1.01E+17,2.49E+16,-3.97E+17,1.53E+17,9.65E+18,4.21E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00189.Master.Scope,189,04-30-2018,09:32:58,33.73416246,10.39719953,-4.48E-16,1.52E-16,4.20E-13,1.43E-13,-1.31E-10,4.46E-11,1.37E-08,4.65E-09,-0.0010029,0.010472685,-0.042715292,0.016823187,4.077090723,0.323102574,8.31E+16,2.56E+16,-4.91E+17,1.58E+17,9.62E+18,4.35E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00190.Master.Scope,190,04-30-2018,09:33:01,34.31868253,10.16867663,-5.53E-16,1.59E-16,5.19E-13,1.49E-13,-1.62E-10,4.67E-11,1.69E-08,4.87E-09,-0.005115045,0.01020575,-0.031830496,0.016393687,3.865429878,0.315522106,8.45E+16,2.50E+16,-3.56E+17,1.54E+17,9.63E+18,4.24E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00191.Master.Scope,191,04-30-2018,09:33:04,48.54786832,9.803148502,-4.92E-16,1.52E-16,4.61E-13,1.43E-13,-1.44E-10,4.46E-11,1.50E-08,4.65E-09,-0.001526399,0.00982314,-0.036765958,0.015758766,3.703120753,0.303183637,1.20E+17,2.41E+16,-4.06E+17,1.48E+17,9.36E+18,4.08E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00192.Master.Scope,192,04-30-2018,09:33:07,36.59122366,10.24509795,-5.72E-16,1.81E-16,5.37E-13,1.70E-13,-1.68E-10,5.32E-11,1.75E-08,5.54E-09,-0.010722067,0.010257229,-0.022156799,0.016445738,3.274017016,0.316960333,9.01E+16,2.52E+16,-3.76E+17,1.54E+17,9.43E+18,4.26E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00193.Master.Scope,193,04-30-2018,09:33:10,34.88309425,10.4931062,-5.38E-16,2.13E-16,5.06E-13,2.00E-13,-1.59E-10,6.24E-11,1.66E-08,6.51E-09,-0.001292199,0.010403618,-0.033575661,0.016726589,3.326182329,0.324061906,8.59E+16,2.58E+16,-3.41E+17,1.58E+17,9.65E+18,4.37E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00194.Master.Scope,194,04-30-2018,09:33:13,32.44441453,10.40114679,-5.57E-16,2.00E-16,5.23E-13,1.88E-13,-1.63E-10,5.86E-11,1.70E-08,6.11E-09,-0.004627386,0.010295565,-0.030333957,0.016519319,3.254734184,0.321129437,7.99E+16,2.56E+16,-4.72E+17,1.56E+17,9.35E+18,4.33E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00195.Master.Scope,195,04-30-2018,09:33:17,33.18484856,10.1842572,-5.44E-16,2.05E-16,5.11E-13,1.92E-13,-1.60E-10,6.01E-11,1.66E-08,6.26E-09,0.000850448,0.010009705,-0.03827096,0.016046965,2.973840923,0.314113322,8.17E+16,2.51E+16,-4.39E+17,1.53E+17,9.28E+18,4.24E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00196.Master.Scope,196,04-30-2018,09:33:20,33.94153974,10.7010621,-5.20E-16,2.14E-16,4.88E-13,2.01E-13,-1.53E-10,6.28E-11,1.59E-08,6.54E-09,-0.01060126,0.010595273,-0.019110242,0.017000556,3.102115966,0.329782274,8.36E+16,2.64E+16,-4.02E+17,1.61E+17,9.59E+18,4.45E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00197.Master.Scope,197,04-30-2018,09:33:23,38.05685736,10.15491288,-4.57E-16,1.91E-16,4.28E-13,1.79E-13,-1.34E-10,5.59E-11,1.39E-08,5.83E-09,0.003014213,0.010029209,-0.039293289,0.016103736,3.164173707,0.31333267,9.37E+16,2.50E+16,-4.14E+17,1.53E+17,9.27E+18,4.24E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00198.Master.Scope,198,04-30-2018,09:33:26,38.95904594,10.26628398,-4.27E-16,2.00E-16,4.02E-13,1.88E-13,-1.26E-10,5.87E-11,1.31E-08,6.12E-09,-0.008672834,0.010130961,-0.019422603,0.016258237,2.938465158,0.31646776,9.60E+16,2.53E+16,-2.76E+17,1.54E+17,9.47E+18,4.29E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00199.Master.Scope,199,04-30-2018,09:33:29,26.94124483,10.20474196,-5.08E-16,1.92E-16,4.77E-13,1.80E-13,-1.49E-10,5.62E-11,1.55E-08,5.85E-09,-0.010010331,0.010061301,-0.018381606,0.016153174,3.101110629,0.315050116,6.64E+16,2.51E+16,-3.55E+17,1.53E+17,9.30E+18,4.26E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00200.Master.Scope,200,04-30-2018,09:33:32,31.7729132,10.00729927,-4.89E-16,1.90E-16,4.59E-13,1.78E-13,-1.44E-10,5.58E-11,1.50E-08,5.81E-09,-0.004589249,0.009901558,-0.0268566,0.015903292,3.22773299,0.309174748,7.83E+16,2.46E+16,-3.68E+17,1.51E+17,9.43E+18,4.18E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00201.Master.Scope,201,04-30-2018,09:33:35,33.30502242,10.50361328,-4.12E-16,1.96E-16,3.88E-13,1.84E-13,-1.21E-10,5.74E-11,1.27E-08,5.99E-09,-0.002462929,0.010453017,-0.033126411,0.016771219,3.388472735,0.324492065,8.20E+16,2.59E+16,-3.71E+17,1.58E+17,9.59E+18,4.38E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00202.Master.Scope,202,04-30-2018,09:33:38,54.07579994,10.27627064,-3.79E-16,1.65E-16,3.55E-13,1.54E-13,-1.11E-10,4.83E-11,1.15E-08,5.03E-09,-0.004699017,0.010264356,-0.029700433,0.016456322,3.401983077,0.316821202,1.33E+17,2.53E+16,-4.58E+17,1.54E+17,9.30E+18,4.26E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00203.Master.Scope,203,04-30-2018,09:33:41,66.75320427,10.27402542,-5.01E-16,1.83E-16,4.70E-13,1.72E-13,-1.47E-10,5.37E-11,1.53E-08,5.60E-09,-0.001092005,0.010290315,-0.03376964,0.016476173,3.352540695,0.315046674,1.64E+17,2.53E+16,-3.51E+17,1.54E+17,9.37E+18,4.23E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00204.Master.Scope,204,04-30-2018,09:33:44,65.49968552,10.64354278,-4.59E-16,2.04E-16,4.31E-13,1.91E-13,-1.35E-10,5.97E-11,1.41E-08,6.22E-09,0.001503559,0.010572304,-0.034515374,0.016952351,3.017902284,0.326359496,1.61E+17,2.62E+16,-3.36E+17,1.60E+17,9.33E+18,4.39E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00205.Master.Scope,205,04-30-2018,09:33:47,55.8211654,10.6706343,-4.70E-16,2.08E-16,4.41E-13,1.95E-13,-1.38E-10,6.09E-11,1.44E-08,6.35E-09,-0.001358467,0.010597412,-0.030967683,0.016980714,3.106916773,0.327136366,1.37E+17,2.63E+16,-3.57E+17,1.60E+17,9.36E+18,4.41E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00206.Master.Scope,206,04-30-2018,09:33:50,52.34247011,10.22075571,-4.73E-16,2.17E-16,4.44E-13,2.03E-13,-1.39E-10,6.35E-11,1.45E-08,6.62E-09,0.000627375,0.010076365,-0.033074858,0.016212333,2.976981309,0.313351716,1.29E+17,2.52E+16,-3.34E+17,1.54E+17,9.35E+18,4.23E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00207.Master.Scope,207,04-30-2018,09:33:53,43.47314676,9.814230593,-6.57E-16,2.12E-16,6.17E-13,1.99E-13,-1.93E-10,6.21E-11,2.01E-08,6.48E-09,0.003304034,0.009608529,-0.033965786,0.015425401,2.741663116,0.301356731,1.07E+17,2.42E+16,-3.87E+17,1.48E+17,9.33E+18,4.07E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00208.Master.Scope,208,04-30-2018,09:33:56,31.85621735,10.64676225,-5.48E-16,1.88E-16,5.14E-13,1.76E-13,-1.61E-10,5.50E-11,1.67E-08,5.74E-09,0.005821156,0.010552555,-0.045148149,0.016954608,3.353016043,0.328872387,7.85E+16,2.62E+16,-4.84E+17,1.60E+17,9.35E+18,4.43E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00209.Master.Scope,209,04-30-2018,09:34:00,35.81740327,10.24707509,-3.66E-16,1.72E-16,3.44E-13,1.61E-13,-1.07E-10,5.04E-11,1.12E-08,5.25E-09,-0.006436832,0.010254067,-0.023751437,0.01647867,3.683083164,0.316969646,8.82E+16,2.52E+16,-2.64E+17,1.55E+17,9.42E+18,4.29E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00210.Master.Scope,210,04-30-2018,09:34:03,42.52056908,10.76360307,-4.05E-16,1.71E-16,3.80E-13,1.61E-13,-1.19E-10,5.02E-11,1.23E-08,5.24E-09,0.005932546,0.010707539,-0.04335329,0.017195739,3.603042938,0.332655406,1.05E+17,2.65E+16,-4.65E+17,1.62E+17,9.42E+18,4.49E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00211.Master.Scope,211,04-30-2018,09:34:06,40.0695054,9.866790415,-5.02E-16,1.58E-16,4.71E-13,1.48E-13,-1.47E-10,4.63E-11,1.53E-08,4.83E-09,0.002883967,0.009874859,-0.041333104,0.015866878,3.691657714,0.304768433,9.87E+16,2.43E+16,-3.70E+17,1.49E+17,9.28E+18,4.10E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00212.Master.Scope,212,04-30-2018,09:34:09,40.37243729,10.29948719,-3.99E-16,1.80E-16,3.75E-13,1.69E-13,-1.17E-10,5.28E-11,1.22E-08,5.50E-09,0.000384134,0.010248822,-0.033093812,0.016519941,3.578904808,0.318385589,9.94E+16,2.54E+16,-3.79E+17,1.56E+17,9.49E+18,4.30E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00213.Master.Scope,213,04-30-2018,09:34:12,35.3888736,10.32791011,-5.38E-16,1.82E-16,5.05E-13,1.71E-13,-1.58E-10,5.35E-11,1.65E-08,5.57E-09,-0.00027504,0.010256848,-0.029677329,0.016466863,3.281998797,0.319060472,8.72E+16,2.54E+16,-4.07E+17,1.57E+17,9.59E+18,4.31E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00214.Master.Scope,214,04-30-2018,09:34:15,44.87736109,9.897526126,-3.83E-16,1.80E-16,3.60E-13,1.69E-13,-1.13E-10,5.28E-11,1.18E-08,5.50E-09,-0.005011835,0.009870795,-0.024163653,0.015865971,3.379249875,0.305711252,1.11E+17,2.44E+16,-3.43E+17,1.50E+17,9.67E+18,4.13E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00215.Master.Scope,215,04-30-2018,09:34:18,34.95133306,10.31961871,-4.68E-16,1.93E-16,4.40E-13,1.81E-13,-1.38E-10,5.67E-11,1.44E-08,5.92E-09,-0.003927772,0.010210492,-0.02309165,0.016413674,3.108052068,0.319457188,8.61E+16,2.54E+16,-3.05E+17,1.56E+17,9.81E+18,4.31E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00216.Master.Scope,216,04-30-2018,09:34:21,40.43127667,10.22639751,-5.38E-16,1.83E-16,5.06E-13,1.71E-13,-1.58E-10,5.36E-11,1.65E-08,5.59E-09,-0.002484573,0.010194278,-0.024904815,0.016377237,3.39035992,0.316424866,9.96E+16,2.52E+16,-3.98E+17,1.55E+17,9.67E+18,4.26E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00217.Master.Scope,217,04-30-2018,09:34:24,45.27049861,9.737699884,-4.19E-16,1.72E-16,3.94E-13,1.61E-13,-1.23E-10,5.04E-11,1.29E-08,5.26E-09,0.004882436,0.009650568,-0.038779522,0.015510029,3.313133912,0.300279107,1.12E+17,2.40E+16,-3.58E+17,1.47E+17,9.66E+18,4.05E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00218.Master.Scope,218,04-30-2018,09:34:27,60.45595562,9.977729266,-4.29E-16,2.00E-16,4.04E-13,1.88E-13,-1.26E-10,5.86E-11,1.32E-08,6.11E-09,-0.002754556,0.009940449,-0.023303823,0.01595599,3.107615317,0.306986107,1.49E+17,2.46E+16,-3.46E+17,1.50E+17,9.45E+18,4.14E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00219.Master.Scope,219,04-30-2018,09:34:30,59.48547308,10.00987923,-4.88E-16,2.09E-16,4.60E-13,1.96E-13,-1.44E-10,6.14E-11,1.51E-08,6.40E-09,0.0059114,0.009988754,-0.03779517,0.016008609,3.027123765,0.305257264,1.47E+17,2.47E+16,-3.05E+17,1.51E+17,9.71E+18,4.12E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00220.Master.Scope,220,04-30-2018,09:34:33,61.22764439,10.45127549,-4.88E-16,2.11E-16,4.58E-13,1.98E-13,-1.43E-10,6.19E-11,1.49E-08,6.45E-09,0.002452499,0.010350775,-0.031538978,0.016621779,2.974409869,0.321371397,1.51E+17,2.57E+16,-3.23E+17,1.57E+17,9.45E+18,4.33E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00221.Master.Scope,221,04-30-2018,09:34:36,59.80454359,10.96346674,-3.99E-16,1.93E-16,3.74E-13,1.81E-13,-1.17E-10,5.65E-11,1.22E-08,5.89E-09,0.007630499,0.010847386,-0.044861745,0.017392479,3.134318001,0.337336334,1.47E+17,2.70E+16,-4.73E+17,1.65E+17,9.25E+18,4.54E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00222.Master.Scope,222,04-30-2018,09:34:39,56.04510812,10.43829357,-5.59E-16,1.78E-16,5.25E-13,1.67E-13,-1.64E-10,5.22E-11,1.71E-08,5.44E-09,-0.002218264,0.010465606,-0.027880353,0.016778125,3.480629906,0.320861474,1.38E+17,2.57E+16,-4.38E+17,1.58E+17,9.48E+18,4.32E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00223.Master.Scope,223,04-30-2018,09:34:43,51.70179186,9.75678285,-5.23E-16,1.80E-16,4.91E-13,1.69E-13,-1.54E-10,5.27E-11,1.61E-08,5.50E-09,-0.006901625,0.009746751,-0.019548639,0.015648115,3.304567584,0.299718974,1.27E+17,2.40E+16,-3.39E+17,1.48E+17,9.64E+18,4.04E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00224.Master.Scope,224,04-30-2018,09:34:46,56.27342423,9.923185001,-5.37E-16,1.92E-16,5.05E-13,1.80E-13,-1.58E-10,5.64E-11,1.65E-08,5.88E-09,0.004736261,0.009919927,-0.03386626,0.015917818,3.139868479,0.305908006,1.39E+17,2.44E+16,-3.67E+17,1.50E+17,9.63E+18,4.12E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00225.Master.Scope,225,04-30-2018,09:34:49,62.11281408,10.1391731,-3.61E-16,1.98E-16,3.40E-13,1.86E-13,-1.06E-10,5.81E-11,1.11E-08,6.06E-09,0.002343946,0.010034146,-0.032807042,0.016098909,3.054201458,0.310475598,1.53E+17,2.50E+16,-3.29E+17,1.53E+17,9.36E+18,4.19E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00226.Master.Scope,226,04-30-2018,09:34:52,61.54591729,9.784110679,-3.38E-16,2.05E-16,3.18E-13,1.92E-13,-9.98E-11,6.00E-11,1.04E-08,6.26E-09,-0.000117757,0.009680843,-0.027257191,0.015615003,3.09209809,0.300698369,1.52E+17,2.41E+16,-2.26E+17,1.47E+17,9.38E+18,4.06E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00227.Master.Scope,227,04-30-2018,09:34:55,58.50235838,10.4214886,-5.79E-16,2.18E-16,5.45E-13,2.04E-13,-1.70E-10,6.39E-11,1.78E-08,6.66E-09,-0.001250146,0.010270383,-0.023157462,0.016476904,2.909789154,0.320610168,1.44E+17,2.57E+16,-3.85E+17,1.57E+17,9.44E+18,4.30E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00228.Master.Scope,228,04-30-2018,09:34:58,54.02884241,10.54219104,-4.90E-16,2.38E-16,4.62E-13,2.24E-13,-1.45E-10,6.99E-11,1.51E-08,7.29E-09,0.003996348,0.010449393,-0.030762869,0.016739299,2.914378722,0.323470599,1.33E+17,2.60E+16,-3.53E+17,1.58E+17,9.67E+18,4.36E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00229.Master.Scope,229,04-30-2018,09:35:01,80.12500065,10.56098446,-4.91E-16,2.21E-16,4.61E-13,2.08E-13,-1.44E-10,6.49E-11,1.50E-08,6.76E-09,0.006985018,0.010552609,-0.039600626,0.016882669,3.030018917,0.320150098,1.97E+17,2.60E+16,-4.14E+17,1.58E+17,9.37E+18,4.32E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00230.Master.Scope,230,04-30-2018,09:35:04,73.03002295,10.06384863,-5.59E-16,2.30E-16,5.25E-13,2.16E-13,-1.64E-10,6.75E-11,1.71E-08,7.04E-09,0.005060072,0.009979887,-0.0333962,0.01598496,2.595697496,0.307081827,1.80E+17,2.48E+16,-3.96E+17,1.51E+17,9.46E+18,4.14E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00231.Master.Scope,231,04-30-2018,09:35:07,61.755622,10.32403581,-4.53E-16,2.41E-16,4.26E-13,2.26E-13,-1.33E-10,7.06E-11,1.39E-08,7.35E-09,0.010093795,0.010267371,-0.038911595,0.016416778,2.86439755,0.316092546,1.52E+17,2.54E+16,-3.26E+17,1.54E+17,9.21E+18,4.26E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00232.Master.Scope,232,04-30-2018,09:35:10,55.81779502,10.09732975,-5.50E-16,2.36E-16,5.17E-13,2.22E-13,-1.62E-10,6.93E-11,1.69E-08,7.22E-09,0.008797966,0.010028893,-0.039672677,0.016071827,2.832407285,0.309472423,1.37E+17,2.49E+16,-3.68E+17,1.52E+17,9.39E+18,4.18E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00233.Master.Scope,233,04-30-2018,09:35:13,48.09209442,9.765402249,-4.86E-16,1.96E-16,4.56E-13,1.83E-13,-1.43E-10,5.74E-11,1.49E-08,5.98E-09,-0.002788259,0.009672941,-0.023066074,0.015539223,2.997055853,0.301416529,1.18E+17,2.41E+16,-4.25E+17,1.47E+17,9.50E+18,4.06E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00234.Master.Scope,234,04-30-2018,09:35:16,42.74850184,10.32208496,-4.24E-16,1.73E-16,3.98E-13,1.62E-13,-1.24E-10,5.08E-11,1.30E-08,5.30E-09,0.002060147,0.010287975,-0.035202614,0.01652514,3.470052235,0.318611179,1.05E+17,2.54E+16,-4.70E+17,1.56E+17,9.53E+18,4.30E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00235.Master.Scope,235,04-30-2018,09:35:19,37.93488772,10.84410691,-5.90E-16,1.62E-16,5.53E-13,1.52E-13,-1.73E-10,4.74E-11,1.80E-08,4.95E-09,0.000626223,0.010876856,-0.034726132,0.017561141,3.997688872,0.334830329,9.34E+16,2.67E+16,-5.05E+17,1.64E+17,9.70E+18,4.51E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00236.Master.Scope,236,04-30-2018,09:35:22,46.45135644,10.63120435,-4.44E-16,1.50E-16,4.17E-13,1.41E-13,-1.30E-10,4.42E-11,1.36E-08,4.61E-09,0.004680293,0.010750773,-0.04214817,0.017279216,4.091571936,0.328802172,1.14E+17,2.62E+16,-4.29E+17,1.61E+17,9.69E+18,4.43E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00237.Master.Scope,237,04-30-2018,09:35:26,44.09689893,10.77390257,-4.07E-16,1.61E-16,3.82E-13,1.51E-13,-1.20E-10,4.72E-11,1.25E-08,4.92E-09,7.67E-07,0.002192273,-0.031955587,0.017544176,4.117312751,0.333857807,1.09E+17,2.65E+16,-3.24E+17,1.64E+17,9.85E+18,4.49E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00238.Master.Scope,238,04-30-2018,09:35:29,39.08391754,10.24310155,-5.73E-16,1.59E-16,5.38E-13,1.49E-13,-1.68E-10,4.67E-11,1.76E-08,4.88E-09,-0.004705046,0.010292618,-0.023288223,0.016566406,3.659204952,0.316940476,9.63E+16,2.52E+16,-2.74E+17,1.56E+17,9.94E+18,4.26E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00239.Master.Scope,239,04-30-2018,09:35:32,31.4174128,10.95056074,-5.69E-16,1.69E-16,5.34E-13,1.59E-13,-1.67E-10,4.98E-11,1.75E-08,5.19E-09,-0.004343345,0.01103207,-0.024858581,0.01776101,3.937591651,0.338982506,7.74E+16,2.70E+16,-4.92E+17,1.67E+17,9.97E+18,4.56E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00240.Master.Scope,240,04-30-2018,09:35:35,39.54723321,10.9629101,-4.05E-16,1.64E-16,3.80E-13,1.54E-13,-1.19E-10,4.82E-11,1.24E-08,5.03E-09,0.001667067,0.01106589,-0.034925575,0.017808477,4.083831202,0.339203945,9.74E+16,2.70E+16,-3.68E+17,1.67E+17,9.68E+18,4.57E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00241.Master.Scope,241,04-30-2018,09:35:38,49.24335693,10.89035458,-5.27E-16,1.61E-16,4.94E-13,1.51E-13,-1.54E-10,4.72E-11,1.61E-08,4.92E-09,0.001079721,0.010959941,-0.03385869,0.01761178,3.790385415,0.33683002,1.21E+17,2.68E+16,-4.51E+17,1.66E+17,9.51E+18,4.52E+17,,
