type	time	latitude	longitude	altitude (m)	speed (km/h)	course	sat	hdop	name
T	2018-04-30 09:41:58	-21.231088333	55.654525000	2278.9	10.1	276.2	10	0.8	
T	2018-04-30 09:41:59	-21.231086667	55.654496667	2278.9	11.0	275.7	10	0.8	
T	2018-04-30 09:42:00	-21.231085000	55.654466667	2278.8	11.0	271.9	10	0.8	
T	2018-04-30 09:42:01	-21.231085000	55.654438333	2278.8	10.3	270.2	10	0.8	
T	2018-04-30 09:42:02	-21.231085000	55.654411667	2278.7	9.6	270.7	10	0.8	
T	2018-04-30 09:42:03	-21.231085000	55.654386667	2278.7	8.3	273.2	10	0.8	
T	2018-04-30 09:42:04	-21.231083333	55.654365000	2278.7	7.7	273.0	10	0.8	
T	2018-04-30 09:42:05	-21.231083333	55.654345000	2278.6	8.0	274.1	10	0.8	
T	2018-04-30 09:42:06	-21.231081667	55.654321667	2278.6	9.1	271.3	10	0.8	
T	2018-04-30 09:42:07	-21.231081667	55.654296667	2278.6	9.2	271.4	10	0.8	
T	2018-04-30 09:42:08	-21.231081667	55.654273333	2278.6	7.9	269.8	10	0.8	
T	2018-04-30 09:42:09	-21.231083333	55.654253333	2278.5	6.9	267.8	10	0.8	
T	2018-04-30 09:42:10	-21.231083333	55.654233333	2278.5	8.2	269.7	10	0.8	
T	2018-04-30 09:42:11	-21.231083333	55.654208333	2278.4	10.4	276.2	10	0.8	
T	2018-04-30 09:42:12	-21.231078333	55.654178333	2278.3	11.9	282.7	10	0.8	
T	2018-04-30 09:42:13	-21.231070000	55.654145000	2278.3	13.6	286.7	10	0.8	
T	2018-04-30 09:42:14	-21.231060000	55.654108333	2278.2	14.8	286.9	10	0.8	
T	2018-04-30 09:42:15	-21.231050000	55.654068333	2278.1	15.2	283.2	10	0.8	
T	2018-04-30 09:42:16	-21.231043333	55.654028333	2278.1	15.5	278.0	10	0.8	
T	2018-04-30 09:42:17	-21.231040000	55.653986667	2278.1	15.7	275.3	10	0.8	
T	2018-04-30 09:42:18	-21.231036667	55.653943333	2278.1	16.1	274.2	10	0.8	
T	2018-04-30 09:42:19	-21.231033333	55.653898333	2278.1	16.8	273.4	10	0.8	
T	2018-04-30 09:42:20	-21.231031667	55.653853333	2278.2	17.1	273.3	10	0.8	
T	2018-04-30 09:42:21	-21.231028333	55.653806667	2278.2	17.3	274.1	10	0.8	
T	2018-04-30 09:42:22	-21.231025000	55.653760000	2278.3	17.3	274.7	10	0.8	
T	2018-04-30 09:42:23	-21.231023333	55.653713333	2278.4	17.0	272.6	10	0.8	
T	2018-04-30 09:42:24	-21.231023333	55.653668333	2278.3	16.7	269.8	9	0.9	
T	2018-04-30 09:42:25	-21.231025000	55.653623333	2278.3	16.2	267.0	9	0.9	
T	2018-04-30 09:42:26	-21.231026667	55.653580000	2278.4	15.6	264.9	9	0.9	
T	2018-04-30 09:42:27	-21.231031667	55.653540000	2278.4	15.2	264.3	9	0.9	
T	2018-04-30 09:42:28	-21.231035000	55.653498333	2278.5	15.1	265.3	9	0.9	
T	2018-04-30 09:42:29	-21.231036667	55.653458333	2278.6	15.0	268.7	9	0.9	
T	2018-04-30 09:42:30	-21.231036667	55.653416667	2278.6	15.1	273.0	9	0.9	
T	2018-04-30 09:42:31	-21.231035000	55.653376667	2278.7	14.7	274.9	9	0.9	
T	2018-04-30 09:42:32	-21.231031667	55.653338333	2278.7	14.3	275.6	9	0.9	
T	2018-04-30 09:42:33	-21.231028333	55.653300000	2278.8	14.2	276.8	9	0.9	
T	2018-04-30 09:42:34	-21.231023333	55.653261667	2278.9	14.1	277.1	9	0.9	
T	2018-04-30 09:42:35	-21.231020000	55.653225000	2278.9	13.6	275.4	9	0.9	
T	2018-04-30 09:42:36	-21.231018333	55.653190000	2279.0	12.5	274.1	9	0.9	
T	2018-04-30 09:42:37	-21.231016667	55.653158333	2279.0	10.5	272.6	9	0.9	
T	2018-04-30 09:42:38	-21.231015000	55.653133333	2279.1	8.4	272.3	9	0.9	
T	2018-04-30 09:42:39	-21.231016667	55.653111667	2279.0	7.1	268.9	9	0.9	
T	2018-04-30 09:42:40	-21.231016667	55.653093333	2279.0	6.3	271.7	9	0.9	
T	2018-04-30 09:42:41	-21.231016667	55.653076667	2279.0	6.9	268.5	9	0.9	
T	2018-04-30 09:42:42	-21.231018333	55.653056667	2279.0	8.1	268.4	9	0.9	
T	2018-04-30 09:42:43	-21.231018333	55.653031667	2279.0	9.9	269.3	9	0.9	
T	2018-04-30 09:42:44	-21.231018333	55.653003333	2279.0	10.8	273.7	9	0.9	
T	2018-04-30 09:42:45	-21.231015000	55.652973333	2279.0	11.7	275.3	9	0.9	
T	2018-04-30 09:42:46	-21.231011667	55.652940000	2279.1	12.8	278.3	9	0.9	
T	2018-04-30 09:42:47	-21.231006667	55.652905000	2279.3	14.1	278.1	9	0.9	
T	2018-04-30 09:42:48	-21.231001667	55.652866667	2279.4	14.4	277.9	9	0.9	
T	2018-04-30 09:42:49	-21.230998333	55.652828333	2279.7	13.3	275.7	9	0.9	
T	2018-04-30 09:42:50	-21.230996667	55.652795000	2279.8	11.8	272.5	9	0.9	
T	2018-04-30 09:42:51	-21.230996667	55.652765000	2280.0	10.1	268.1	9	0.9	
T	2018-04-30 09:42:52	-21.230996667	55.652741667	2280.2	8.0	266.6	9	0.9	
T	2018-04-30 09:42:53	-21.231000000	55.652718333	2280.4	8.7	264.4	9	0.9	
T	2018-04-30 09:42:54	-21.231003333	55.652691667	2280.6	11.3	261.1	9	0.9	
T	2018-04-30 09:42:55	-21.231010000	55.652656667	2280.9	15.6	256.3	9	0.9	
T	2018-04-30 09:42:56	-21.231025000	55.652610000	2281.2	19.9	247.4	9	0.9	
T	2018-04-30 09:42:57	-21.231050000	55.652563333	2281.4	21.2	234.1	9	0.9	
T	2018-04-30 09:42:58	-21.231086667	55.652523333	2281.7	19.4	218.6	9	0.9	
T	2018-04-30 09:42:59	-21.231125000	55.652496667	2281.9	17.4	204.5	9	0.9	
T	2018-04-30 09:43:00	-21.231166667	55.652481667	2282.2	16.7	194.2	9	0.9	
T	2018-04-30 09:43:01	-21.231210000	55.652473333	2282.4	17.4	187.5	9	0.9	
T	2018-04-30 09:43:02	-21.231253333	55.652468333	2282.6	18.0	185.4	9	0.9	
T	2018-04-30 09:43:03	-21.231298333	55.652463333	2282.8	18.0	185.4	9	0.9	
T	2018-04-30 09:43:04	-21.231343333	55.652458333	2283.0	17.8	187.5	9	0.9	
T	2018-04-30 09:43:05	-21.231388333	55.652450000	2283.2	17.8	191.6	9	0.9	
T	2018-04-30 09:43:06	-21.231433333	55.652438333	2283.5	17.8	195.9	9	0.9	
T	2018-04-30 09:43:07	-21.231476667	55.652423333	2283.8	18.2	199.8	9	0.9	
T	2018-04-30 09:43:08	-21.231520000	55.652405000	2284.1	18.8	202.6	9	0.9	
T	2018-04-30 09:43:09	-21.231563333	55.652383333	2284.3	19.1	205.4	9	0.9	
T	2018-04-30 09:43:10	-21.231608333	55.652360000	2284.5	19.3	208.0	9	0.9	
T	2018-04-30 09:43:11	-21.231650000	55.652335000	2284.8	19.5	210.3	9	0.9	
T	2018-04-30 09:43:12	-21.231693333	55.652308333	2285.1	19.5	209.2	9	0.9	
T	2018-04-30 09:43:13	-21.231738333	55.652283333	2285.5	19.7	206.6	9	0.9	
T	2018-04-30 09:43:14	-21.231783333	55.652261667	2285.9	19.6	204.7	9	0.9	
T	2018-04-30 09:43:15	-21.231828333	55.652240000	2286.3	19.4	204.0	9	0.9	
T	2018-04-30 09:43:16	-21.231873333	55.652218333	2286.8	19.2	204.3	9	0.9	
T	2018-04-30 09:43:17	-21.231916667	55.652196667	2287.3	19.0	205.6	9	0.9	
T	2018-04-30 09:43:18	-21.231960000	55.652173333	2287.7	18.8	208.1	9	0.9	
T	2018-04-30 09:43:19	-21.232000000	55.652146667	2288.2	18.4	214.1	9	0.9	
T	2018-04-30 09:43:20	-21.232036667	55.652115000	2288.7	18.3	223.2	9	0.9	
T	2018-04-30 09:43:21	-21.232066667	55.652078333	2289.1	18.0	234.3	9	0.9	
T	2018-04-30 09:43:22	-21.232088333	55.652036667	2289.5	17.6	246.4	9	0.9	
T	2018-04-30 09:43:23	-21.232101667	55.651991667	2289.9	17.8	258.6	9	0.9	
T	2018-04-30 09:43:24	-21.232106667	55.651943333	2290.3	18.3	269.1	9	0.9	
T	2018-04-30 09:43:25	-21.232103333	55.651893333	2290.7	18.7	277.1	9	0.9	
T	2018-04-30 09:43:26	-21.232095000	55.651843333	2291.1	18.9	283.9	9	0.9	
T	2018-04-30 09:43:27	-21.232080000	55.651793333	2291.5	19.1	290.4	9	0.9	
T	2018-04-30 09:43:28	-21.232061667	55.651745000	2291.9	19.4	295.6	9	0.9	
T	2018-04-30 09:43:29	-21.232038333	55.651700000	2292.3	19.4	300.8	9	0.9	
T	2018-04-30 09:43:30	-21.232011667	55.651655000	2292.7	19.4	304.1	9	0.9	
T	2018-04-30 09:43:31	-21.231985000	55.651613333	2293.2	18.9	304.9	9	0.9	
T	2018-04-30 09:43:32	-21.231956667	55.651571667	2293.6	18.5	306.0	9	0.9	
T	2018-04-30 09:43:33	-21.231928333	55.651531667	2294.0	18.9	309.1	9	0.9	
T	2018-04-30 09:43:34	-21.231896667	55.651493333	2294.5	18.8	315.0	9	0.9	
T	2018-04-30 09:43:35	-21.231861667	55.651461667	2294.9	17.9	324.0	9	0.9	
T	2018-04-30 09:43:36	-21.231821667	55.651438333	2295.4	17.7	335.6	9	0.9	
T	2018-04-30 09:43:37	-21.231778333	55.651423333	2295.8	18.7	348.7	9	0.9	
T	2018-04-30 09:43:38	-21.231730000	55.651418333	2296.2	19.4	359.6	9	0.9	
T	2018-04-30 09:43:39	-21.231680000	55.651421667	2296.8	20.5	8.8	9	0.9	
T	2018-04-30 09:43:40	-21.231628333	55.651435000	2297.3	21.8	15.9	9	0.9	
T	2018-04-30 09:43:41	-21.231573333	55.651451667	2297.7	22.5	18.6	9	0.9	
T	2018-04-30 09:43:42	-21.231520000	55.651470000	2298.1	22.9	17.0	9	0.9	
T	2018-04-30 09:43:43	-21.231463333	55.651486667	2298.4	23.1	14.3	9	0.9	
T	2018-04-30 09:43:44	-21.231405000	55.651501667	2298.7	23.4	11.5	9	0.9	
T	2018-04-30 09:43:45	-21.231346667	55.651511667	2299.0	23.5	9.0	9	0.9	
T	2018-04-30 09:43:46	-21.231288333	55.651521667	2299.3	23.4	6.9	9	0.9	
T	2018-04-30 09:43:47	-21.231230000	55.651528333	2299.7	23.2	5.4	9	0.9	
T	2018-04-30 09:43:48	-21.231171667	55.651533333	2300.1	23.0	4.7	9	0.9	
T	2018-04-30 09:43:49	-21.231113333	55.651538333	2300.5	22.5	5.4	9	0.9	
T	2018-04-30 09:43:50	-21.231058333	55.651543333	2301.0	22.2	5.4	9	0.9	
T	2018-04-30 09:43:51	-21.231001667	55.651548333	2301.6	22.1	5.2	9	0.9	
T	2018-04-30 09:43:52	-21.230945000	55.651553333	2302.1	22.3	4.6	9	0.9	
T	2018-04-30 09:43:53	-21.230890000	55.651558333	2302.6	22.1	3.8	9	0.9	
T	2018-04-30 09:43:54	-21.230833333	55.651561667	2303.1	21.7	3.0	9	0.9	
T	2018-04-30 09:43:55	-21.230780000	55.651563333	2303.7	21.5	1.7	9	0.9	
T	2018-04-30 09:43:56	-21.230725000	55.651563333	2304.2	21.0	0.6	9	0.9	
T	2018-04-30 09:43:57	-21.230673333	55.651563333	2304.8	19.9	359.3	9	0.9	
T	2018-04-30 09:43:58	-21.230625000	55.651561667	2305.3	18.4	357.1	9	0.9	
T	2018-04-30 09:43:59	-21.230581667	55.651556667	2305.9	17.0	352.4	9	0.9	
T	2018-04-30 09:44:00	-21.230540000	55.651545000	2306.4	16.5	339.2	9	0.9	
T	2018-04-30 09:44:01	-21.230508333	55.651520000	2306.8	16.2	310.0	9	0.9	
T	2018-04-30 09:44:02	-21.230488333	55.651481667	2307.3	17.1	288.9	9	0.9	
T	2018-04-30 09:44:03	-21.230486667	55.651435000	2307.8	17.8	261.1	9	0.9	
T	2018-04-30 09:44:04	-21.230501667	55.651390000	2308.2	17.9	241.0	9	0.9	
T	2018-04-30 09:44:05	-21.230526667	55.651350000	2308.7	17.9	229.9	9	0.9	
T	2018-04-30 09:44:06	-21.230558333	55.651315000	2309.0	18.5	223.8	9	0.9	
T	2018-04-30 09:44:07	-21.230593333	55.651280000	2309.5	18.7	220.9	9	0.9	
T	2018-04-30 09:44:08	-21.230630000	55.651248333	2310.0	17.9	219.9	8	1.0	
T	2018-04-30 09:44:09	-21.230663333	55.651218333	2310.5	16.5	220.4	8	1.0	
T	2018-04-30 09:44:10	-21.230695000	55.651190000	2310.9	15.8	220.5	8	1.0	
T	2018-04-30 09:44:11	-21.230725000	55.651161667	2311.4	16.1	219.9	8	1.0	
T	2018-04-30 09:44:12	-21.230760000	55.651135000	2311.9	17.2	213.5	9	0.9	
T	2018-04-30 09:44:13	-21.230796667	55.651111667	2312.4	16.6	206.2	9	0.9	
T	2018-04-30 09:44:14	-21.230831667	55.651090000	2312.9	14.8	212.2	9	0.9	
T	2018-04-30 09:44:15	-21.230858333	55.651065000	2313.4	13.6	231.0	9	0.9	
T	2018-04-30 09:44:16	-21.230871667	55.651033333	2313.2	12.5	260.5	9	0.9	
T	2018-04-30 09:44:17	-21.230870000	55.651001667	2313.7	11.7	288.6	9	0.9	
T	2018-04-30 09:44:18	-21.230855000	55.650978333	2314.2	11.1	322.8	9	0.9	
T	2018-04-30 09:44:19	-21.230828333	55.650966667	2314.6	12.0	351.3	9	0.9	
T	2018-04-30 09:44:20	-21.230796667	55.650966667	2315.0	13.1	9.7	9	0.9	
T	2018-04-30 09:44:21	-21.230765000	55.650976667	2315.4	13.7	21.8	9	0.9	
T	2018-04-30 09:44:22	-21.230733333	55.650993333	2315.7	13.7	28.8	9	0.9	
T	2018-04-30 09:44:23	-21.230703333	55.651011667	2316.0	13.8	32.4	9	0.9	
T	2018-04-30 09:44:24	-21.230675000	55.651031667	2316.4	13.9	34.8	9	0.9	
T	2018-04-30 09:44:25	-21.230645000	55.651055000	2316.8	14.9	36.5	9	0.9	
T	2018-04-30 09:44:26	-21.230613333	55.651080000	2317.2	16.3	37.5	9	0.9	
T	2018-04-30 09:44:27	-21.230580000	55.651108333	2317.7	17.4	36.9	9	0.9	
T	2018-04-30 09:44:28	-21.230543333	55.651136667	2318.1	18.1	36.5	9	0.9	
T	2018-04-30 09:44:29	-21.230508333	55.651163333	2318.6	17.1	35.2	9	0.9	
T	2018-04-30 09:44:30	-21.230473333	55.651188333	2319.0	15.8	30.8	9	0.9	
T	2018-04-30 09:44:31	-21.230438333	55.651208333	2319.4	15.4	25.5	9	0.9	
T	2018-04-30 09:44:32	-21.230403333	55.651221667	2319.7	15.2	14.2	9	0.9	
T	2018-04-30 09:44:33	-21.230366667	55.651221667	2320.0	14.8	348.8	9	0.9	
T	2018-04-30 09:44:34	-21.230335000	55.651203333	2320.3	14.8	313.8	9	0.9	
T	2018-04-30 09:44:35	-21.230323333	55.651166667	2320.1	15.8	270.9	9	0.9	
T	2018-04-30 09:44:36	-21.230331667	55.651125000	2320.1	15.6	245.4	9	0.9	
T	2018-04-30 09:44:37	-21.230353333	55.651090000	2320.2	16.1	228.2	9	0.9	
T	2018-04-30 09:44:38	-21.230385000	55.651058333	2320.4	17.3	219.4	9	0.9	
T	2018-04-30 09:44:39	-21.230418333	55.651030000	2320.7	17.0	215.8	9	0.9	
T	2018-04-30 09:44:40	-21.230453333	55.651003333	2321.0	16.9	216.6	9	0.9	
T	2018-04-30 09:44:41	-21.230488333	55.650975000	2321.4	17.7	218.2	8	1.0	
T	2018-04-30 09:44:42	-21.230525000	55.650943333	2321.8	18.2	219.5	8	1.0	
T	2018-04-30 09:44:43	-21.230560000	55.650911667	2322.3	18.4	220.0	8	1.0	
T	2018-04-30 09:44:44	-21.230596667	55.650880000	2322.7	18.6	219.7	8	1.0	
T	2018-04-30 09:44:45	-21.230633333	55.650848333	2323.3	18.5	218.9	8	1.0	
T	2018-04-30 09:44:46	-21.230668333	55.650816667	2323.8	17.2	217.8	8	1.0	
T	2018-04-30 09:44:47	-21.230701667	55.650790000	2324.3	15.9	218.8	8	1.0	
T	2018-04-30 09:44:48	-21.230731667	55.650761667	2324.8	14.7	225.6	8	1.0	
T	2018-04-30 09:44:49	-21.230751667	55.650731667	2325.3	13.4	241.8	8	1.0	
T	2018-04-30 09:44:50	-21.230761667	55.650698333	2325.6	12.7	264.3	8	1.0	
T	2018-04-30 09:44:51	-21.230756667	55.650666667	2326.0	12.0	294.5	9	0.9	
T	2018-04-30 09:44:52	-21.230736667	55.650643333	2326.5	11.7	333.0	9	0.9	
T	2018-04-30 09:44:53	-21.230710000	55.650638333	2326.9	11.5	5.0	9	0.9	
T	2018-04-30 09:44:54	-21.230680000	55.650648333	2327.4	13.2	25.7	9	0.9	
T	2018-04-30 09:44:55	-21.230648333	55.650666667	2327.9	15.4	35.0	9	0.9	
T	2018-04-30 09:44:56	-21.230616667	55.650693333	2328.4	16.6	39.0	9	0.9	
T	2018-04-30 09:44:57	-21.230585000	55.650723333	2328.9	16.9	40.9	9	0.9	
T	2018-04-30 09:44:58	-21.230551667	55.650751667	2329.3	16.7	39.7	9	0.9	
T	2018-04-30 09:44:59	-21.230520000	55.650780000	2329.8	16.1	39.8	9	0.9	
T	2018-04-30 09:45:00	-21.230488333	55.650808333	2330.3	16.2	39.5	9	0.9	
T	2018-04-30 09:45:01	-21.230456667	55.650836667	2330.9	16.6	40.8	9	0.9	
T	2018-04-30 09:45:02	-21.230425000	55.650865000	2331.4	17.0	39.6	9	0.9	
T	2018-04-30 09:45:03	-21.230390000	55.650893333	2332.0	16.9	35.9	9	0.9	
T	2018-04-30 09:45:04	-21.230355000	55.650918333	2332.5	17.3	29.8	9	0.9	
T	2018-04-30 09:45:05	-21.230313333	55.650940000	2333.0	18.5	24.5	9	0.9	
T	2018-04-30 09:45:06	-21.230270000	55.650958333	2333.4	19.4	18.8	9	0.9	
T	2018-04-30 09:45:07	-21.230223333	55.650973333	2333.9	19.2	13.8	9	0.9	
T	2018-04-30 09:45:08	-21.230176667	55.650983333	2334.3	18.4	10.1	9	0.9	
T	2018-04-30 09:45:09	-21.230131667	55.650988333	2334.7	17.9	4.5	9	0.9	
T	2018-04-30 09:45:10	-21.230086667	55.650988333	2335.1	17.9	354.9	9	0.9	
T	2018-04-30 09:45:11	-21.230045000	55.650975000	2335.4	17.5	335.4	9	0.9	
T	2018-04-30 09:45:12	-21.230011667	55.650946667	2335.8	16.6	306.5	9	0.9	
T	2018-04-30 09:45:13	-21.230000000	55.650905000	2336.2	16.5	273.1	8	1.0	
T	2018-04-30 09:45:14	-21.230006667	55.650861667	2336.5	17.3	247.7	7	1.3	
T	2018-04-30 09:45:15	-21.230031667	55.650820000	2336.9	18.9	229.9	7	1.3	
T	2018-04-30 09:45:16	-21.230068333	55.650783333	2337.4	20.6	220.1	7	1.3	
T	2018-04-30 09:45:17	-21.230108333	55.650746667	2337.8	20.2	220.7	7	1.3	
T	2018-04-30 09:45:18	-21.230148333	55.650711667	2338.3	20.2	218.1	7	1.3	
T	2018-04-30 09:45:19	-21.230190000	55.650678333	2339.0	20.9	216.2	7	1.3	
T	2018-04-30 09:45:20	-21.230233333	55.650643333	2339.5	21.1	216.2	7	1.3	
T	2018-04-30 09:45:21	-21.230276667	55.650610000	2340.1	20.8	215.7	7	1.3	
T	2018-04-30 09:45:22	-21.230320000	55.650578333	2340.6	20.2	214.8	7	1.3	
T	2018-04-30 09:45:23	-21.230361667	55.650546667	2341.1	20.2	214.9	7	1.3	
T	2018-04-30 09:45:24	-21.230403333	55.650515000	2341.7	20.5	214.3	7	1.3	
T	2018-04-30 09:45:25	-21.230446667	55.650483333	2342.2	20.3	214.7	7	1.3	
T	2018-04-30 09:45:26	-21.230488333	55.650450000	2342.7	20.0	219.5	7	1.3	
T	2018-04-30 09:45:27	-21.230523333	55.650411667	2343.2	19.9	228.9	8	1.0	
T	2018-04-30 09:45:28	-21.230551667	55.650368333	2343.8	20.2	242.2	8	1.0	
T	2018-04-30 09:45:29	-21.230571667	55.650315000	2344.4	21.2	252.5	7	1.3	
T	2018-04-30 09:45:30	-21.230585000	55.650260000	2345.0	20.9	259.9	7	1.3	
T	2018-04-30 09:45:31	-21.230593333	55.650205000	2345.5	20.5	261.6	7	1.3	
T	2018-04-30 09:45:32	-21.230603333	55.650150000	2346.1	19.8	256.4	7	1.3	
T	2018-04-30 09:45:33	-21.230616667	55.650100000	2346.7	18.9	250.0	7	1.3	
T	2018-04-30 09:45:34	-21.230636667	55.650055000	2347.2	18.5	239.0	8	1.0	
T	2018-04-30 09:45:35	-21.230666667	55.650015000	2347.8	19.2	225.9	8	1.0	
T	2018-04-30 09:45:36	-21.230705000	55.649981667	2348.5	19.7	214.5	8	1.0	
T	2018-04-30 09:45:37	-21.230746667	55.649953333	2349.1	18.9	209.7	8	1.0	
T	2018-04-30 09:45:38	-21.230790000	55.649928333	2349.8	19.2	207.1	8	1.0	
T	2018-04-30 09:45:39	-21.230835000	55.649905000	2350.5	19.9	204.1	8	1.0	
T	2018-04-30 09:45:40	-21.230881667	55.649881667	2351.3	20.2	207.0	8	1.0	
T	2018-04-30 09:45:41	-21.230928333	55.649856667	2352.1	20.3	211.1	8	1.0	
T	2018-04-30 09:45:42	-21.230971667	55.649826667	2352.9	20.6	214.6	7	1.1	
T	2018-04-30 09:45:43	-21.231013333	55.649793333	2353.5	20.8	217.9	7	1.1	
T	2018-04-30 09:45:44	-21.231055000	55.649756667	2354.2	20.9	221.1	7	1.3	
T	2018-04-30 09:45:45	-21.231093333	55.649716667	2354.9	21.2	227.1	7	1.3	
T	2018-04-30 09:45:46	-21.231126667	55.649671667	2355.6	21.4	234.1	7	1.3	
T	2018-04-30 09:45:47	-21.231153333	55.649621667	2356.1	21.4	242.4	7	1.3	
T	2018-04-30 09:45:48	-21.231175000	55.649568333	2356.7	21.8	251.7	7	1.3	
T	2018-04-30 09:45:49	-21.231190000	55.649511667	2357.2	21.4	252.8	7	1.3	
T	2018-04-30 09:45:50	-21.231206667	55.649456667	2357.7	20.6	250.8	7	1.3	
T	2018-04-30 09:45:51	-21.231226667	55.649403333	2358.1	21.5	244.0	7	1.3	
T	2018-04-30 09:45:52	-21.231251667	55.649351667	2358.5	22.2	238.2	7	1.3	
T	2018-04-30 09:45:53	-21.231283333	55.649301667	2359.0	22.6	235.6	7	1.3	
T	2018-04-30 09:45:54	-21.231315000	55.649250000	2359.4	22.7	233.4	7	1.3	
T	2018-04-30 09:45:55	-21.231350000	55.649201667	2359.9	22.9	232.2	7	1.3	
T	2018-04-30 09:45:56	-21.231385000	55.649151667	2360.3	23.1	231.7	8	1.0	
T	2018-04-30 09:45:57	-21.231421667	55.649101667	2360.7	23.1	231.9	8	1.0	
T	2018-04-30 09:45:58	-21.231456667	55.649053333	2361.1	22.2	230.4	9	0.9	
T	2018-04-30 09:45:59	-21.231491667	55.649010000	2361.4	20.6	230.5	10	0.8	
T	2018-04-30 09:46:00	-21.231521667	55.648970000	2361.7	17.3	228.6	10	0.8	
T	2018-04-30 09:46:01	-21.231551667	55.648936667	2362.0	17.2	224.5	10	0.8	
T	2018-04-30 09:46:02	-21.231585000	55.648901667	2362.4	19.5	222.4	10	0.8	
T	2018-04-30 09:46:03	-21.231621667	55.648866667	2362.8	18.9	223.8	10	0.8	
T	2018-04-30 09:46:04	-21.231653333	55.648831667	2363.1	17.8	227.9	10	0.8	
T	2018-04-30 09:46:05	-21.231681667	55.648793333	2363.4	17.3	237.5	10	0.8	
T	2018-04-30 09:46:06	-21.231700000	55.648751667	2363.7	17.0	251.7	10	0.8	
T	2018-04-30 09:46:07	-21.231705000	55.648708333	2363.8	16.6	271.2	10	0.8	
T	2018-04-30 09:46:08	-21.231696667	55.648665000	2363.9	16.1	290.6	10	0.8	
T	2018-04-30 09:46:09	-21.231676667	55.648628333	2363.9	16.2	308.6	10	0.8	
T	2018-04-30 09:46:10	-21.231646667	55.648598333	2363.8	16.6	323.6	10	0.8	
T	2018-04-30 09:46:11	-21.231610000	55.648575000	2363.7	16.9	335.3	10	0.8	
T	2018-04-30 09:46:12	-21.231570000	55.648560000	2363.6	16.8	348.1	10	0.8	
T	2018-04-30 09:46:13	-21.231526667	55.648555000	2363.8	16.9	359.3	10	0.8	
T	2018-04-30 09:46:14	-21.231483333	55.648560000	2364.1	16.9	11.4	10	0.8	
T	2018-04-30 09:46:15	-21.231443333	55.648571667	2364.2	16.4	22.3	10	0.8	
T	2018-04-30 09:46:16	-21.231406667	55.648593333	2364.2	16.4	34.4	10	0.8	
T	2018-04-30 09:46:17	-21.231373333	55.648621667	2364.2	16.9	41.7	10	0.8	
T	2018-04-30 09:46:18	-21.231341667	55.648653333	2364.3	17.6	43.7	10	0.8	
T	2018-04-30 09:46:19	-21.231308333	55.648686667	2364.4	18.5	44.9	10	0.8	
T	2018-04-30 09:46:20	-21.231275000	55.648723333	2364.5	19.7	46.1	10	0.8	
T	2018-04-30 09:46:21	-21.231241667	55.648761667	2364.6	19.0	46.4	10	0.8	
T	2018-04-30 09:46:22	-21.231206667	55.648800000	2364.8	20.2	46.0	10	0.8	
T	2018-04-30 09:46:23	-21.231168333	55.648841667	2364.9	22.6	45.3	10	0.8	
T	2018-04-30 09:46:24	-21.231126667	55.648886667	2365.1	24.7	45.3	10	0.8	
T	2018-04-30 09:46:25	-21.231083333	55.648935000	2365.3	25.1	45.5	10	0.8	
T	2018-04-30 09:46:26	-21.231038333	55.648983333	2365.6	24.9	46.0	10	0.8	
T	2018-04-30 09:46:27	-21.230995000	55.649030000	2365.9	24.0	45.8	10	0.8	
T	2018-04-30 09:46:28	-21.230953333	55.649076667	2366.2	23.5	45.5	10	0.8	
T	2018-04-30 09:46:29	-21.230911667	55.649120000	2366.6	22.9	44.0	10	0.8	
T	2018-04-30 09:46:30	-21.230870000	55.649161667	2367.0	22.7	41.1	10	0.8	
T	2018-04-30 09:46:31	-21.230825000	55.649200000	2367.3	22.4	36.8	10	0.8	
T	2018-04-30 09:46:32	-21.230778333	55.649235000	2367.6	22.1	33.1	10	0.8	
T	2018-04-30 09:46:33	-21.230731667	55.649265000	2367.8	22.4	27.9	10	0.8	
T	2018-04-30 09:46:34	-21.230680000	55.649288333	2368.0	22.1	20.1	10	0.8	
T	2018-04-30 09:46:35	-21.230626667	55.649303333	2368.2	22.2	8.8	10	0.8	
T	2018-04-30 09:46:36	-21.230570000	55.649305000	2368.4	22.0	357.1	10	0.8	
T	2018-04-30 09:46:37	-21.230515000	55.649295000	2368.5	22.2	345.8	10	0.8	
T	2018-04-30 09:46:38	-21.230460000	55.649278333	2369.5	23.3	342.7	10	0.8	
T	2018-04-30 09:46:39	-21.230405000	55.649251667	2369.7	24.3	329.3	10	0.8	
T	2018-04-30 09:46:40	-21.230353333	55.649216667	2369.8	25.4	327.4	10	0.8	
T	2018-04-30 09:46:41	-21.230298333	55.649178333	2369.9	26.6	326.6	10	0.8	
T	2018-04-30 09:46:42	-21.230241667	55.649136667	2370.0	26.6	326.3	10	0.8	
T	2018-04-30 09:46:43	-21.230186667	55.649098333	2370.2	26.0	326.6	10	0.8	
T	2018-04-30 09:46:44	-21.230133333	55.649058333	2370.3	25.5	326.3	10	0.8	
T	2018-04-30 09:46:45	-21.230080000	55.649020000	2370.4	24.9	327.1	10	0.8	
T	2018-04-30 09:46:46	-21.230028333	55.648985000	2370.5	24.5	330.0	10	0.8	
T	2018-04-30 09:46:47	-21.229973333	55.648953333	2370.7	24.9	333.5	10	0.8	
